tip_label	accession	taxid	organism	group	role	gene	core_from	core_to	full_len	core_len
A0A8E2ECP4_Lepidopterella	A0A8E2ECP4	1314670	Lepidopterella palustris CBS 459.81	ascomycota	ingroup	PIF1	414	620	929	207
A0A8H2VG31_Maudiozyma	A0A8H2VG31	61262	Maudiozyma barnettii	ascomycota	ingroup	RRM3	260	471	756	212
A0A8H4M5R7_Aspergillus	A0A8H4M5R7	340414	Aspergillus fumigatiaffinis	ascomycota	ingroup	PIF1	238	446	744	209
A0A8H4RP39_Cudoniella	A0A8H4RP39	354080	Cudoniella acicularis	ascomycota	ingroup	PIF1	627	837	1146	211
A0A8H5K2L9_Fusarium	A0A8H5K2L9	47803	Fusarium phyllophilum	ascomycota	ingroup	PIF1	306	515	820	210
A0A8H5V246_Fusarium	A0A8H5V246	42677	Gibberella subglutinans (Fusarium subglutinans)	ascomycota	ingroup	PIF1	311	520	825	210
A0A8H6DJK2_Fusarium	A0A8H6DJK2	1567541	Fusarium mundagurra	ascomycota	ingroup	PIF1	306	515	820	210
A0A8H6EMB0_Botrytis	A0A8H6EMB0	1964551	Botrytis fragariae	ascomycota	ingroup	PIF1	384	594	910	211
A0A8H6MX16_Colletotrichum	A0A8H6MX16	2175907	Colletotrichum sojae	ascomycota	ingroup	PIF1	378	587	898	210
A0A8H6P867_Aspergillus	A0A8H6P867	1194566	Aspergillus hiratsukae	ascomycota	ingroup	PIF1	242	468	765	227
A0A8H7B4D1_Alternaria	A0A8H7B4D1	1187904	Alternaria burnsii	ascomycota	ingroup	PIF1	294	501	782	208
A0A8H7MC09_Ascochyta	A0A8H7MC09	205686	Ascochyta lentis	ascomycota	ingroup	PIF1	336	542	829	207
A0A8J2N2S3_Alternaria	A0A8J2N2S3	119953	Alternaria atra	ascomycota	ingroup	PIF1	294	501	781	208
A0A9N8P4J7_Aureobasidium	A0A9N8P4J7	2773715	Aureobasidium vineae	ascomycota	ingroup	PIF1	378	572	875	195
A0A9N8PPA1_Aureobasidium	A0A9N8PPA1	2773716	Aureobasidium uvarum	ascomycota	ingroup	PIF1	369	573	876	205
A0A9P5H1A3_Cylindrodendrum	A0A9P5H1A3	595255	Cylindrodendrum hubeiense	ascomycota	ingroup	PIF1	346	555	878	210
A0A9P6I5L3_Colletotrichum	A0A9P6I5L3	1095194	Colletotrichum karsti	ascomycota	ingroup	PIF1	327	536	850	210
A0A9P7UDJ2_Colletotrichum	A0A9P7UDJ2	1209932	Colletotrichum scovillei	ascomycota	ingroup	PIF1	352	561	880	210
A0A9P8KRB0_Trichoderma	A0A9P8KRB0	1491008	Trichoderma semiorbis	ascomycota	ingroup	PIF1	337	546	842	210
A0A9P8PN42_Wickerhamomyces	A0A9P8PN42	1378264	Wickerhamomyces mucosus	ascomycota	ingroup	PIF1	310	531	947	222
A0A9P8PWM7_Ogataea	A0A9P8PWM7	460523	Ogataea polymorpha	ascomycota	ingroup	PIF1	253	458	825	206
A0A9P8Q2R3_Wickerhamomyces	A0A9P8Q2R3	599730	Wickerhamomyces pijperi (Yeast) (Pichia pijperi)	ascomycota	ingroup	PIF1	552	760	1245	209
A0A9P8TBX6_Wickerhamomyces	A0A9P8TBX6	1378264	Wickerhamomyces mucosus	ascomycota	ingroup	PIF1	189	395	676	207
A0A9P9XX88_Emericellopsis	A0A9P9XX88	2686198	Emericellopsis cladophorae	ascomycota	ingroup	PIF1	281	490	797	210
A0A9Q0AR35_Neoarthrinium	A0A9Q0AR35	1658444	Neoarthrinium moseri	ascomycota	ingroup	PIF1	334	542	843	209
A0A9W4TRY8_Candida	A0A9W4TRY8	1227364	Candida verbasci	ascomycota	ingroup	PIF1	162	367	658	206
A0A9W4TSQ7_Candida	A0A9W4TSQ7	1227364	Candida verbasci	ascomycota	ingroup	PIF1	505	717	1019	213
A0A9W6SUB1_Ogataea	A0A9W6SUB1	5477	Candida boidinii (Yeast)	ascomycota	ingroup	PIF1	480	685	1067	206
A0A9W8NAJ3_Xylaria	A0A9W8NAJ3	114810	Xylaria arbuscula	ascomycota	ingroup	PIF1	139	347	888	209
A0A9W9E386_Trichoderma	A0A9W9E386	2034170	Trichoderma breve	ascomycota	ingroup	PIF1	309	518	814	210
A0A9W9GHH5_Penicillium	A0A9W9GHH5	126998	Penicillium bovifimosum	ascomycota	ingroup	PIF1	272	478	773	207
A0A9W9KDN3_Penicillium	A0A9W9KDN3	1506179	Penicillium alfredii	ascomycota	ingroup	PIF1	279	485	773	207
A0A9W9NF67_Penicillium	A0A9W9NF67	70096	Penicillium cinerascens	ascomycota	ingroup	PIF1	237	444	733	208
A0A9W9PGZ8_Penicillium	A0A9W9PGZ8	63820	Penicillium chermesinum	ascomycota	ingroup	PIF1	231	439	726	209
A0AA35M823_Clonostachys	A0AA35M823	1926264	Clonostachys chloroleuca	ascomycota	ingroup	PIF1	297	506	799	210
A0AA38R6I5_Pleurostoma	A0AA38R6I5	41990	Pleurostoma richardsiae	ascomycota	ingroup	PIF1	317	526	829	210
A0AA39QRC0_Cladonia	A0AA39QRC0	184061	Cladonia borealis	ascomycota	ingroup	PIF1	352	558	869	207
A0AA40CH22_Lasiodiplodia	A0AA40CH22	869390	Lasiodiplodia hormozganensis	ascomycota	ingroup	pif1_3	352	559	867	208
A0AAD6BVQ3_Penicillium	A0AAD6BVQ3	63821	Penicillium daleae	ascomycota	ingroup	PIF1	236	444	727	209
A0AAD9W185_Diaporthe	A0AAD9W185	1214568	Diaporthe amygdali (Fusicoccum amygdali)	ascomycota	ingroup	PIF1	360	568	869	209
A0AAI8YTU8_Lecanosticta	A0AAI8YTU8	111012	Lecanosticta acicola	ascomycota	ingroup	PIF1	355	561	859	207
A0AAI9SW46_Candida	A0AAI9SW46	497107	Candida oxycetoniae	ascomycota	ingroup	PIF1	413	626	934	214
A0AAN6BNB4_Aspergillus	A0AAN6BNB4	293939	Aspergillus lentulus	ascomycota	ingroup	PIF1	238	446	744	209
A0AAN6PR26_Parachaetomium	A0AAN6PR26	2588326	Parachaetomium inaequale	ascomycota	ingroup	PIF1	306	525	764	220
A0AAV5RQD8_Maudiozyma	A0AAV5RQD8	51915	Maudiozyma humilis (Sour dough yeast) (Kazachstania humilis)	ascomycota	ingroup	PIF1	271	477	857	207
A0AAV5RS12_Starmerella	A0AAV5RS12	1247836	Starmerella bacillaris (Yeast) (Candida zemplinina)	ascomycota	ingroup	PIF1	94	299	893	206
A0AAV5S599_Maudiozyma	A0AAV5S599	51915	Maudiozyma humilis (Sour dough yeast) (Kazachstania humilis)	ascomycota	ingroup	RRM3	264	474	760	211
A0ABP0ZI86_Lodderomyces	A0ABP0ZI86	1775926	Lodderomyces beijingensis	ascomycota	ingroup	PIF1	182	386	671	205
A0ABQ0CIR6_Epichloe	A0ABQ0CIR6	79588	Epichloe bromicola	ascomycota	ingroup	g1738	315	523	824	209
A0ABQ1A1P2_Aspergillus	A0ABQ1A1P2	91492	Aspergillus udagawae	ascomycota	ingroup	PIF1	238	446	744	209
A0ABR0H0U4_Podospora	A0ABR0H0U4	2093780	Podospora pseudopauciseta	ascomycota	ingroup	PIF1	382	589	895	208
A0ABR1X8Q2_Apiospora	A0ABR1X8Q2	1337664	Apiospora hydei	ascomycota	ingroup	PIF1	279	487	785	209
A0ABR2HLJ4_Apiospora	A0ABR2HLJ4	335852	Apiospora arundinis	ascomycota	ingroup	PIF1	364	572	870	209
A0ABR2XV60_Seiridium	A0ABR2XV60	138064	Seiridium cardinale	ascomycota	ingroup	PIF1	360	568	870	209
A0ABR3VRV6_Mycothermus	A0ABR3VRV6	85995	Humicola insolens (Soft-rot fungus)	ascomycota	ingroup	PIF1	310	517	815	208
A0ABR4DQT9_Diaporthe	A0ABR4DQT9	105482	Diaporthe vaccinii	ascomycota	ingroup	PIF1	357	565	866	209
A1CBS2_Aspergillus	A1CBS2	344612	Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107)	ascomycota	ingroup	PIF1	241	449	747	209
A5E709_Lodderomyces	A5E709	379508	Lodderomyces elongisporus (strain ATCC 11503 / CBS 2605 / JCM 1781 / NBRC 1676 / NRRL YB-4239) (Yeast) (Saccharomyces elongisporus)	ascomycota	ingroup	PIF1	511	724	1047	214
A7TNQ0_Vanderwaltozyma	A7TNQ0	436907	Vanderwaltozyma polyspora (strain ATCC 22028 / DSM 70294 / BCRC 21397 / CBS 2163 / NBRC 10782 / NRRL Y-8283 / UCD 57-17) (Kluyveromyces polysporus)	ascomycota	ingroup	PIF1	356	562	958	207
B0Y232_Aspergillus	B0Y232	451804	Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10) (Neosartorya fumigata)	ascomycota	ingroup	PIF1	282	490	788	209
B6HL55_Penicillium	B6HL55	500485	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255) (Penicillium chrysogenum)	ascomycota	ingroup	PIF1	270	478	763	209
C1GVB7_Paracoccidioides	C1GVB7	502779	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	ascomycota	ingroup	PIF1	274	481	797	208
C4YMF4_Candida	C4YMF4	294748	Candida albicans (strain WO-1) (Yeast)	ascomycota	ingroup	PIF1	368	581	906	214
C5DS62_Zygosaccharomyces	C5DS62	559307	Zygosaccharomyces rouxii (strain ATCC 2623 / CBS 732 / NBRC 1130 / NCYC 568 / NRRL Y-229)	ascomycota	ingroup	PIF1	244	450	864	207
E3Q2W0_Colletotrichum	E3Q2W0	645133	Colletotrichum graminicola (strain M1.001 / M2 / FGSC 10212) (Maize anthracnose fungus) (Glomerella graminicola)	ascomycota	ingroup	PIF1	314	523	839	210
A0A074S981_Rhizoctonia	A0A074S981	1423351	Rhizoctonia solani 123E	basidiomycota	outgroup	PIF1	174	379	634	206
A0A081CCF7_Moesziomyces	A0A081CCF7	84753	Moesziomyces antarcticus (Yeast) (Pseudozyma antarctica)	basidiomycota	outgroup	PIF1	340	546	793	207
A0A0B7FZH9_Rhizoctonia	A0A0B7FZH9	1108050	Thanatephorus cucumeris (strain AG1-IB / isolate 7/3/14) (Lettuce bottom rot fungus) (Rhizoctonia solani)	basidiomycota	outgroup	PIF1	162	366	623	205
A0A0B7G372_Rhizoctonia	A0A0B7G372	1108050	Thanatephorus cucumeris (strain AG1-IB / isolate 7/3/14) (Lettuce bottom rot fungus) (Rhizoctonia solani)	basidiomycota	outgroup	PIF1	254	462	809	209
A0A0D0VFI3_Cryptococcus	A0A0D0VFI3	1296110	Cryptococcus deuterogattii Ram5	basidiomycota	outgroup	PIF1	198	404	669	207
A0A0D6ENE9_Sporobolomyces	A0A0D6ENE9	5005	Sporidiobolus salmonicolor (Yeast-like fungus) (Sporobolomyces salmonicolor)	basidiomycota	outgroup	SPOSA6832_02946	229	471	733	243
A0A0K3C6U0_Rhodotorula	A0A0K3C6U0	5286	Rhodotorula toruloides (Yeast) (Rhodosporidium toruloides)	basidiomycota	outgroup	PIF1	211	426	681	216
A0A0K6FND2_Rhizoctonia	A0A0K6FND2	456999	Rhizoctonia solani	basidiomycota	outgroup	PIF1	560	759	1059	200
A0A1B9GFU3_Kwoniella	A0A1B9GFU3	1296100	Kwoniella bestiolae CBS 10118	basidiomycota	outgroup	PIF1	240	446	710	207
A0A1Q3E2N1_Lentinula	A0A1Q3E2N1	5353	Lentinula edodes (Shiitake mushroom) (Lentinus edodes)	basidiomycota	outgroup	PIF1	128	336	639	209
A0A2G8RUN7_Ganoderma	A0A2G8RUN7	1077348	Ganoderma sinense ZZ0214-1	basidiomycota	outgroup	PIF1	152	357	608	206
A0A2G8S4W6_Ganoderma	A0A2G8S4W6	1077348	Ganoderma sinense ZZ0214-1	basidiomycota	outgroup	PIF1	66	275	615	210
A0A369J1H4_Hypsizygus	A0A369J1H4	39966	Hypsizygus marmoreus (White beech mushroom) (Agaricus marmoreus)	basidiomycota	outgroup	pif1_6	165	370	637	206
A0A5B0MRD7_Puccinia	A0A5B0MRD7	56615	Puccinia graminis f. sp. tritici	basidiomycota	outgroup	PIF1	192	396	699	205
A0A5M3MBB2_Coniophora	A0A5M3MBB2	741705	Coniophora puteana (strain RWD-64-598) (Brown rot fungus)	basidiomycota	outgroup	PIF1	63	269	729	207
A0A8H3TUW7_Naganishia	A0A8H3TUW7	104408	Naganishia liquefaciens	basidiomycota	outgroup	PIF1	177	382	658	206
A0A8H3U0A2_Naganishia	A0A8H3U0A2	104408	Naganishia liquefaciens	basidiomycota	outgroup	PIF1	215	434	735	220
A0A8H5CYE4_Tetrapyrgos	A0A8H5CYE4	182062	Tetrapyrgos nigripes	basidiomycota	outgroup	PIF1	777	983	1261	207
A0A8H5EYD2_Psilocybe	A0A8H5EYD2	2480587	Psilocybe cf. subviscida	basidiomycota	outgroup	PIF1	150	356	617	207
F7VS34_Sordaria	F7VS34	771870	Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell)	ascomycota	ingroup	PIF1	418	631	932	214
G8BSI5_Tetrapisispora	G8BSI5	1071381	Tetrapisispora phaffii (strain ATCC 24235 / CBS 4417 / NBRC 1672 / NRRL Y-8282 / UCD 70-5) (Yeast) (Fabospora phaffii)	ascomycota	ingroup	TPHA0D01660	255	462	748	208
H8XAL7_Candida	H8XAL7	1136231	Candida orthopsilosis (strain 90-125) (Yeast)	ascomycota	ingroup	PIF1	418	631	933	214
J3NIB7_Gaeumannomyces	J3NIB7	644352	Gaeumannomyces tritici (strain R3-111a-1) (Wheat and barley take-all root rot fungus) (Gaeumannomyces graminis var. tritici)	ascomycota	ingroup	20341457	281	490	784	210
K9GB17_Penicillium	K9GB17	1170229	Penicillium digitatum (strain PHI26 / CECT 20796) (Green mold)	ascomycota	ingroup	PIF1	227	435	720	209
N1J746_Blumeria	N1J746	546991	Blumeria graminis f. sp. hordei (strain DH14) (Barley powdery mildew) (Oidium monilioides f. sp. hordei)	ascomycota	ingroup	PIF1	353	563	830	211
Q6CQY1_Kluyveromyces	Q6CQY1	284590	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	ascomycota	ingroup	RRM3	207	413	707	207
Q756M1_Eremothecium	Q756M1	284811	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	ascomycota	ingroup	RRM3	192	399	691	208
Q7RXT1_Neurospora	Q7RXT1	367110	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	ascomycota	ingroup	PIF1	413	624	931	212
S0E8T2_Fusarium	S0E8T2	1279085	Gibberella fujikuroi (strain CBS 195.34 / IMI 58289 / NRRL A-6831) (Bakanae and foot rot disease fungus) (Fusarium fujikuroi)	ascomycota	ingroup	PIF1	307	516	821	210
S3DLT2_Glarea	S3DLT2	1116229	Glarea lozoyensis (strain ATCC 20868 / MF5171)	ascomycota	ingroup	PIF1	408	618	931	211
W3WI34_Pestalotiopsis	W3WI34	1229662	Pestalotiopsis fici (strain W106-1 / CGMCC3.15140)	ascomycota	ingroup	PIF1	408	616	915	209
W6QMY6_Penicillium	W6QMY6	1365484	Penicillium roqueforti (strain FM164)	ascomycota	ingroup	PIF1	270	478	764	209
A0A0B4FVA9_Metarhizium	A0A0B4FVA9	3151832	Metarhizium anisopliae (strain ARSEF 549)	ascomycota	ingroup	MAN_02140	342	550	856	209
A0A0P7BLB4_Neonectria	A0A0P7BLB4	78410	Neonectria ditissima	ascomycota	ingroup	PIF1	79	286	553	208
A0A0V1Q2Z0_Debaryomyces	A0A0V1Q2Z0	58627	Debaryomyces fabryi	ascomycota	ingroup	PIF1	228	445	788	218
A0A1L0BLG4_Sungouiella	A0A1L0BLG4	45354	Sungouiella intermedia	ascomycota	ingroup	PIF1	148	374	746	227
A0A1U7LSY4_Neolecta	A0A1U7LSY4	1198029	Neolecta irregularis (strain DAH-3)	ascomycota	ingroup	NEOLI_004011	12	219	1360	208
A0A2P5HGU5_Diaporthe	A0A2P5HGU5	158607	Diaporthe helianthi	ascomycota	ingroup	PIF1	77	285	523	209
A0A2T0FMF4_Wickerhamiella	A0A2T0FMF4	45607	Wickerhamiella sorbophila	ascomycota	ingroup	PIF1	178	385	748	208
A0A2U9QZ99_Pichia	A0A2U9QZ99	4909	Pichia kudriavzevii (Yeast) (Issatchenkia orientalis)	ascomycota	ingroup	PIF1	272	478	925	207
A0A376BAK2_Saccharomycodes	A0A376BAK2	36035	Saccharomycodes ludwigii	ascomycota	ingroup	PIF1	225	434	818	210
A0A395J7K7_Monilinia	A0A395J7K7	38457	Monilinia fructigena	ascomycota	ingroup	PIF1	205	406	673	202
A0A3E2GT96_Scytalidium	A0A3E2GT96	5539	Scytalidium lignicola (Hyphomycete)	ascomycota	ingroup	B7463_g12002	390	600	930	211
A0A3N4JMV7_Choiromyces	A0A3N4JMV7	1336337	Choiromyces venosus 120613-1	ascomycota	ingroup	L873DRAFT_1569971	213	422	682	210
A0A559MKX1_Lachnellula	A0A559MKX1	215461	Lachnellula willkommii	ascomycota	ingroup	pif1_1	407	617	927	211
A0A5E8BI10_Magnusiomyces	A0A5E8BI10	2606893	Magnusiomyces paraingens	ascomycota	ingroup	PIF1	143	361	702	219
A0A642UMB7_Diutina	A0A642UMB7	5481	Diutina rugosa (Yeast) (Candida rugosa)	ascomycota	ingroup	PIF1	145	347	626	203
A0A642V5E7_Trichomonascus	A0A642V5E7	44093	Trichomonascus ciferrii	ascomycota	ingroup	PIF1	200	406	689	207
A0A7H9HUR2_Torulaspora	A0A7H9HUR2	48254	Torulaspora globosa	ascomycota	ingroup	RRM3	181	387	676	207
A0A8H4CLQ5_Colletotrichum	A0A8H4CLQ5	474922	Colletotrichum gloeosporioides (Anthracnose fungus) (Glomerella cingulata)	ascomycota	ingroup	GCG54_00005947	380	589	904	210
A0A8H4T4I9_Fusarium	A0A8H4T4I9	282569	Fusarium gaditjirri	ascomycota	ingroup	PIF1	81	289	550	209
A0A8H5WXE6_Fusarium	A0A8H5WXE6	42747	Fusarium heterosporum	ascomycota	ingroup	PIF1	87	296	570	210
A0A9N9W2U8_Clonostachys	A0A9N9W2U8	160281	Clonostachys solani	ascomycota	ingroup	CSOL1703_00009253	335	544	836	210
A0A9P5HJJ0_Cylindrodendrum	A0A9P5HJJ0	595255	Cylindrodendrum hubeiense	ascomycota	ingroup	PIF1	403	612	858	210
A0A9P8F6U8_Aureobasidium	A0A9P8F6U8	46634	Aureobasidium melanogenum (Aureobasidium pullulans var. melanogenum)	ascomycota	ingroup	KCU98_g17622	390	597	900	208
A0A9W4RWK1_Colletotrichum	A0A9W4RWK1	2664923	Colletotrichum noveboracense	ascomycota	ingroup	CGXH109_LOCUS71195	381	590	906	210
A0AA35JJF7_Saccharomyces	A0AA35JJF7	226230	Saccharomyces kudriavzevii (strain ATCC MYA-4449 / AS 2.2408 / CBS 8840 / NBRC 1802 / NCYC 2889) (Yeast)	ascomycota	ingroup	SKDI08G0740	229	436	721	208
A0AAD9SP23_Diaporthe	A0AAD9SP23	1214568	Diaporthe amygdali (Fusicoccum amygdali)	ascomycota	ingroup	PIF1	74	281	507	208
A0ABR1QZN4_Apiospora	A0ABR1QZN4	335849	Apiospora marii	ascomycota	ingroup	PIF1	38	247	508	210
A0ABR1X8H1_Apiospora	A0ABR1X8H1	1337664	Apiospora hydei	ascomycota	ingroup	PIF1	38	247	508	210
A0ABY2H3J9_Trichoderma	A0ABY2H3J9	65468	Trichoderma ghanense	ascomycota	ingroup	CCMA1212_005992	375	584	880	210
A0ACA9TUV3_Clonostachys	A0ACA9TUV3	1349383	Clonostachys rosea f. rosea IK726	ascomycota	ingroup	PIF1	297	506	799	210
A0ACA9Y7U7_Yamadazyma	A0ACA9Y7U7	467808	[Candida] jaroonii	ascomycota	ingroup	PIF1	215	429	750	215
A0ACA9YCX0_Yamadazyma	A0ACA9YCX0	467808	[Candida] jaroonii	ascomycota	ingroup	PIF1	218	422	710	205
A0ACB5SA82_Neofusicoccum	A0ACB5SA82	310453	Neofusicoccum parvum	ascomycota	ingroup	g3055	215	422	730	208
A0ACB6V604_Geotrichum	A0ACB6V604	27317	Geotrichum galactomycetum	ascomycota	ingroup	PIF1	86	320	779	235
A0ACB6V835_Geotrichum	A0ACB6V835	27317	Geotrichum galactomycetum	ascomycota	ingroup	PIF1	239	447	768	209
A0ACC0QR54_Fusarium	A0ACC0QR54	1328300	Fusarium keratoplasticum	ascomycota	ingroup	PIF1	343	551	850	209
A0ACC1N0K5_Zarea	A0ACC1N0K5	93591	Zarea fungicola	ascomycota	ingroup	PIF1	360	568	843	209
A0ACC1PT71_Xylaria	A0ACC1PT71	42375	Xylaria curta	ascomycota	ingroup	PIF1	628	817	1102	190
A0ACC1RAE9_Lecanicillium	A0ACC1RAE9	468837	Lecanicillium saksenae	ascomycota	ingroup	PIF1	363	571	846	209
A0ACC1RL04_Fusarium	A0ACC1RL04	57161	Fusarium decemcellulare	ascomycota	ingroup	PIF1	298	495	794	198
A0ACC2HQW4_Boeremia	A0ACC2HQW4	749465	Boeremia exigua	ascomycota	ingroup	PIF1	295	502	791	208
A0ACC3TRB3_Lipomyces	A0ACC3TRB3	1233043	Lipomyces orientalis	ascomycota	ingroup	PIF1	338	546	849	209
A0ACC3YGM8_Colletotrichum	A0ACC3YGM8	5467	Colletotrichum truncatum (Anthracnose fungus) (Colletotrichum capsici)	ascomycota	ingroup	PIF1	369	578	893	210
A0ACD3Z1H8_Fusarium	A0ACD3Z1H8	2747967	Fusarium solani subsp. cucurbitae (Neocosmosporum cucurbitae)	ascomycota	ingroup	PIF1	343	551	850	209
J6EEG6_Saccharomyces	J6EEG6	226230	Saccharomyces kudriavzevii (strain ATCC MYA-4449 / AS 2.2408 / CBS 8840 / NBRC 1802 / NCYC 2889) (Yeast)	ascomycota	ingroup	YHR031C	229	436	721	208
M3JT10_Candida	M3JT10	1245528	Candida maltosa (strain Xu316) (Yeast)	ascomycota	ingroup	PIF1	56	259	550	204
A0A0V1Q0J3_Debaryomyces	A0A0V1Q0J3	58627	Debaryomyces fabryi	ascomycota	ingroup	AC631_02188	189	392	688	204
A0A1D8PRM6_Candida	A0A1D8PRM6	237561	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	ascomycota	ingroup	CAALFM_CR00060CA	125	329	618	205
A0A1G4KQ33_Komagataella	A0A1G4KQ33	981350	Komagataella phaffii (strain ATCC 76273 / CBS 7435 / CECT 11047 / NRRL Y-11430 / Wegner 21-1) (Yeast) (Pichia pastoris)	ascomycota	ingroup	RRM3	200	405	691	206
A0A2V1AIT0_Candidozyma	A0A2V1AIT0	1231522	Candidozyma duobushaemuli	ascomycota	ingroup	CXQ87_000493	166	369	2734	204
A0A8H8D8N2_Candida	A0A8H8D8N2	273372	Candida metapsilosis	ascomycota	ingroup	I9W82_005584	155	358	645	204
A0A8J5QH60_Spathaspora	A0A8J5QH60	561895	[Candida] subhashii	ascomycota	ingroup	J8A68_004426	215	417	715	203
A0A9P8P3R0_Ogataea	A0A9P8P3R0	460523	Ogataea polymorpha	ascomycota	ingroup	OGATHE_003294	173	380	666	208
A0A9P8T4U6_Ogataea	A0A9P8T4U6	1378263	Ogataea philodendri	ascomycota	ingroup	OGAPHI_004507	174	381	668	208
A0AAD5BCG9_Candida	A0AAD5BCG9	1198502	Candida theae	ascomycota	ingroup	KGF57_003887	156	358	643	203
A0ABQ7RA53_Ogataea	A0ABQ7RA53	1937702	Ogataea haglerorum	ascomycota	ingroup	KL946_005047	173	380	666	208
A0ABQ7S1B0_Ogataea	A0ABQ7S1B0	870730	Pichia angusta (Yeast) (Hansenula polymorpha)	ascomycota	ingroup	KL940_000670	173	380	666	208
A5DRR3_Lodderomyces	A5DRR3	379508	Lodderomyces elongisporus (strain ATCC 11503 / CBS 2605 / JCM 1781 / NBRC 1676 / NRRL YB-4239) (Yeast) (Saccharomyces elongisporus)	ascomycota	ingroup	LELG_00049	176	380	668	205
B9WKK1_Candida	B9WKK1	573826	Candida dubliniensis (strain CD36 / ATCC MYA-646 / CBS 7987 / NCPF 3949 / NRRL Y-17841) (Yeast)	ascomycota	ingroup	Cd36_25080	99	302	588	204
C4R014_Komagataella	C4R014	644223	Komagataella phaffii (strain GS115 / ATCC 20864) (Yeast) (Pichia pastoris)	ascomycota	ingroup	PAS_chr2-1_0228	245	450	736	206
C4Y757_Clavispora	C4Y757	306902	Clavispora lusitaniae (strain ATCC 42720) (Yeast) (Candida lusitaniae)	ascomycota	ingroup	CLUG_03991	132	336	640	205
C4YNB1_Candida	C4YNB1	294748	Candida albicans (strain WO-1) (Yeast)	ascomycota	ingroup	CAWG_01367	103	307	596	205
G8BBJ1_Candida	G8BBJ1	578454	Candida parapsilosis (strain CDC 317 / ATCC MYA-4646) (Yeast) (Monilia parapsilosis)	ascomycota	ingroup	CPAR2_800580	155	356	643	202
G8YJN4_Millerozyma	G8YJN4	559304	Pichia sorbitophila (strain ATCC MYA-4447 / BCRC 22081 / CBS 7064 / NBRC 10061 / NRRL Y-12695) (Hybrid yeast)	ascomycota	ingroup	Piso0_003648	178	382	677	205
H8WVI4_Candida	H8WVI4	1136231	Candida orthopsilosis (strain 90-125) (Yeast)	ascomycota	ingroup	CORT_0A00660	155	357	643	203
K0KZ61_Wickerhamomyces	K0KZ61	1206466	Wickerhamomyces ciferrii (strain ATCC 14091 / BCRC 22168 / CBS 111 / JCM 3599 / NBRC 0793 / NRRL Y-1031 F-60-10) (Yeast) (Pichia ciferrii)	ascomycota	ingroup	BN7_5996	264	469	747	206
Q6BNW6_Debaryomyces	Q6BNW6	284592	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	ascomycota	ingroup	DEHA2E18458g	189	392	688	204
W1QFA7_Ogataea	W1QFA7	871575	Ogataea parapolymorpha (strain ATCC 26012 / BCRC 20466 / JCM 22074 / NRRL Y-7560 / DL-1) (Yeast) (Hansenula polymorpha)	ascomycota	ingroup	HPODL_00179	173	380	666	208
A0A060SM94_Trametes	A0A060SM94	5643	Pycnoporus cinnabarinus (Cinnabar-red polypore) (Trametes cinnabarina)	basidiomycota	outgroup	PIF1	154	359	612	206
A0A074S1G0_Rhizoctonia	A0A074S1G0	1423351	Rhizoctonia solani 123E	basidiomycota	outgroup	PIF1	245	458	839	214
A0A0D1DZD7_Mycosarcoma	A0A0D1DZD7	5270	Mycosarcoma maydis (Corn smut fungus) (Ustilago maydis)	basidiomycota	outgroup	PIF1	252	459	706	208
A0A0K6G7K7_Rhizoctonia	A0A0K6G7K7	456999	Rhizoctonia solani	basidiomycota	outgroup	PIF1	171	374	631	204
A0A0L6V131_Puccinia	A0A0L6V131	27349	Puccinia sorghi	basidiomycota	outgroup	PIF1	206	410	716	205
A0A0P1BIQ6_Ceraceosorus	A0A0P1BIQ6	401625	Ceraceosorus bombacis	basidiomycota	outgroup	PIF1	210	419	702	210
A0A1B9FTK0_Kwoniella	A0A1B9FTK0	1296100	Kwoniella bestiolae CBS 10118	basidiomycota	outgroup	PIF1	119	353	623	235
A0A1B9HTQ2_Kwoniella	A0A1B9HTQ2	1296096	Kwoniella pini CBS 10737	basidiomycota	outgroup	PIF1	232	439	702	208
A0A1C7MA88_Grifola	A0A1C7MA88	5627	Grifola frondosa (Maitake) (Polyporus frondosus)	basidiomycota	outgroup	pif1_6	163	369	600	207
A0A1E3HRY9_Cryptococcus	A0A1E3HRY9	1295531	Cryptococcus depauperatus CBS 7841	basidiomycota	outgroup	PIF1	181	387	652	207
