batch,order,job_name,accession,construct,range,full_len,model_len,n_subst,group,organism
7,692,recq_A0A928Z8A7,A0A928Z8A7,full,1-718,718,718,0,bac,Zarconia navalis LEGE 11467
7,693,recq_A0A9P9WHC6,A0A9P9WHC6,full,1-2081,2081,2081,0,euk,Neoarthrinium moseri
7,694,recq_A0A931I1Y0,A0A931I1Y0,full,1-625,625,625,0,bac,Methylobrevis albus
7,695,recq_A0A9Q0FKF7,A0A9Q0FKF7,full,1-1228,1228,1228,0,euk,Turnera subulata
7,696,recq_A0A934IEY7,A0A934IEY7,full,1-625,625,625,0,bac,Acuticoccus mangrovi
7,697,recq_A0A9Q0LU91,A0A9Q0LU91,full,1-1274,1274,1274,0,euk,Anaeramoeba ignava (Anaerobic marine amoeba)
7,698,recq_A0A934N804,A0A934N804,full,1-609,609,609,0,bac,Candidatus Nephthysia bennettiae
7,699,recq_A0A9Q3BAY6,A0A9Q3BAY6,full,1-1251,1251,1251,0,euk,Austropuccinia psidii MF-1
8,700,recq_A0A942UY80,A0A942UY80,full,1-711,711,711,0,bac,Anaeromonas frigoriresistens
8,701,recq_A0A9R0JRL8,A0A9R0JRL8,full,1-1240,1240,1240,0,euk,Spinacia oleracea (Spinach)
8,702,recq_A0A975BXN6,A0A975BXN6,full,1-969,969,969,0,bac,Desulfonema magnum
8,703,recq_A0A9W4XNU3,A0A9W4XNU3,full,1-1731,1731,1731,0,euk,Periconia digitata
8,704,recq_A0A9E7BXP6,A0A9E7BXP6,full,1-594,594,594,0,bac,Capillimicrobium parvum
8,705,recq_A0A9W7B086,A0A9W7B086,full,1-1280,1280,1280,0,euk,Triparma strigata
8,706,recq_A0A9P1NZX2,A0A9P1NZX2,full,1-739,739,739,0,bac,Limnospira indica PCC 8005
8,707,recq_A0A9W7T8U4,A0A9W7T8U4,full,1-1118,1118,1118,0,euk,Triplophysa rosa (Cave loach)
8,708,recq_A0A9Q3UMW3,A0A9Q3UMW3,full,1-718,718,718,0,bac,Alloalcanivorax marinus
8,709,recq_A0A9W8N3P3,A0A9W8N3P3,full,1-788,788,788,0,euk,Xylaria arbuscula
8,710,recq_A0A9Q7APN6,A0A9Q7APN6,full,1-703,703,703,0,bac,Aminithiophilus ramosus
8,711,recq_A0A9X6NCU9,A0A9X6NCU9,full,1-1277,1277,1277,0,euk,Hypsibius exemplaris (Freshwater tardigrade)
8,712,recq_A0A9W6GVJ7,A0A9W6GVJ7,full,1-652,652,652,0,bac,Methylocystis echinoides
8,713,recq_A0AA35S753,A0AA35S753,full,1-1003,1003,1003,0,euk,Geodia barretti (Barrett's horny sponge)
8,714,recq_A0A9X0HMG7,A0A9X0HMG7,full,1-748,748,748,0,bac,Solirubrum puertoriconensis
8,715,recq_A0AA36A4E6,A0AA36A4E6,full,1-1249,1249,1249,0,euk,Lactuca saligna (Willowleaf lettuce)
8,716,recq_A0A9X0UIM2,A0A9X0UIM2,full,1-803,803,803,0,bac,Vibrio metschnikovii
8,717,recq_A0AA36BX62,A0AA36BX62,full,1-1096,1096,1096,0,euk,Octopus vulgaris (Common octopus)
8,718,recq_A0A9X1B5E7,A0A9X1B5E7,full,1-785,785,785,0,bac,Lamprobacter modestohalophilus
8,719,recq_A0AA36GR36,A0AA36GR36,full,1-1035,1035,1035,0,euk,Cylicocyclus nassatus (Nematode worm)
8,720,recq_A0A9X2L2K1,A0A9X2L2K1,full,1-737,737,737,0,bac,Gracilimonas sediminicola
8,721,recq_A0AA38FQT4,A0AA38FQT4,full,1-874,874,874,0,euk,Taxus chinensis (Chinese yew) (Taxus wallichiana var. chinensis)
8,722,recq_A0A9X3Z6L4,A0A9X3Z6L4,full,1-598,598,598,0,bac,Govanella unica
8,723,recq_A0AA38VQQ6,A0AA38VQQ6,full,1-1412,1412,1412,0,euk,Pleurostoma richardsiae
8,724,recq_A0A9X4MHL7,A0A9X4MHL7,full,1-604,604,604,0,bac,Thiovibrio frasassiensis
8,725,recq_A0AA38ZEG8,A0AA38ZEG8,full,1-1236,1236,1236,0,euk,Vitis rotundifolia (Muscadine grape)
8,726,recq_A0A9X5HDU0,A0A9X5HDU0,full,1-657,657,657,0,bac,Actinospica acidiphila
8,727,recq_A0AA39EZB5,A0AA39EZB5,full,1-1170,1170,1170,0,euk,Microctonus hyperodae (Parasitoid wasp)
8,728,recq_A0AA37TN91,A0AA37TN91,full,1-616,616,616,0,bac,Paraferrimonas haliotis
8,729,recq_A0AA39GT51,A0AA39GT51,full,1-1727,1727,1727,0,euk,Sarocladium strictum (Black bundle disease fungus) (Acremonium strictum)
8,730,recq_A0AA41UKV1,A0AA41UKV1,full,1-756,756,756,0,bac,Desulfatitalea alkaliphila
8,731,recq_A0AA39MY53,A0AA39MY53,full,1-973,973,973,0,euk,Armillaria borealis
8,732,recq_A0AA41YVL1,A0AA41YVL1,full,1-602,602,602,0,bac,Lichenifustis flavocetrariae
8,733,recq_A0AA39R885,A0AA39R885,full,1-1684,1684,1684,0,euk,Cladonia borealis
8,734,recq_A0AA91EGB6,A0AA91EGB6,full,1-612,612,612,0,bac,Obesumbacterium proteus ATCC 12841
8,735,recq_A0AA40BC58,A0AA40BC58,full,1-957,957,957,0,euk,Lasiosphaeris hirsuta
8,736,recq_A0AA96JX60,A0AA96JX60,full,1-811,811,811,0,bac,Candidatus Nitrospira allomarina
8,737,recq_A0AA40EUX4,A0AA40EUX4,full,1-506,506,506,0,euk,Schizothecium vesticola
8,738,recq_A0AAE3IH70,A0AAE3IH70,full,1-761,761,761,0,bac,Hominimerdicola aceti
8,739,recq_A0AA41MXQ7,A0AA41MXQ7,full,1-2173,2173,2173,0,euk,Sciurus carolinensis (Eastern gray squirrel)
8,740,recq_A0AAE3L0Q8,A0AAE3L0Q8,full,1-615,615,615,0,bac,Methylohalomonas lacus
8,741,recq_A0AA88XII0,A0AA88XII0,full,1-1045,1045,1045,0,euk,Pinctada imbricata (Atlantic pearl-oyster) (Pinctada martensii)
8,742,recq_A0AAE3MCJ9,A0AAE3MCJ9,full,1-751,751,751,0,bac,Plebeiibacterium marinum
8,743,recq_A0AA89AFV0,A0AA89AFV0,full,1-1142,1142,1142,0,euk,Escallonia herrerae
8,744,recq_A0AAE3UGC7,A0AAE3UGC7,full,1-730,730,730,0,bac,Xanthocytophaga agilis
8,745,recq_A0AAA9TDU0,A0AAA9TDU0,full,1-1430,1430,1430,0,euk,Bos taurus (Bovine)
8,746,recq_A0AAF0BGQ5,A0AAF0BGQ5,full,1-607,607,607,0,bac,Gimibacter soli
8,747,recq_A0AAD2CAG5,A0AAD2CAG5,full,1-1242,1242,1242,0,euk,Cylindrotheca closterium
8,748,recq_A0AAF1JXC9,A0AAF1JXC9,full,1-699,699,699,0,bac,Plastoroseomonas arctica
8,749,recq_A0AAD3DKM2,A0AAD3DKM2,full,1-1284,1284,1284,0,euk,Astrephomene gubernaculifera
8,750,recq_A0AAF1KR32,A0AAF1KR32,full,1-664,664,664,0,bac,Rhizobium tumorigenes
8,751,recq_A0AAD4NC42,A0AAD4NC42,full,1-1029,1029,1029,0,euk,Ditylenchus destructor
8,752,recq_A0AAI9SEZ0,A0AAI9SEZ0,full,1-611,611,611,0,bac,Sutterella seckii
8,753,recq_A0AAD4QM18,A0AAD4QM18,full,1-1157,1157,1157,0,euk,Multifurca ochricompacta
8,754,recq_A0AAJ3HUH0,A0AAJ3HUH0,full,1-609,609,609,0,bac,Proteus hauseri ATCC 700826
8,755,recq_A0AAD5RUU5,A0AAD5RUU5,full,1-1794,1794,1794,0,euk,Zalerion maritima
8,756,recq_A0AAJ5ZDB7,A0AAJ5ZDB7,full,1-771,771,771,0,bac,Candidatus Lucifugimonas marina
8,757,recq_A0AAD5VI52,A0AAD5VI52,full,1-1067,1067,1067,0,euk,Leucocoprinus birnbaumii
8,758,recq_A0AAN1X9N7,A0AAN1X9N7,full,1-615,615,615,0,bac,Sideroxyarcus emersonii
8,759,recq_A0AAD6TDJ9,A0AAD6TDJ9,full,1-1131,1131,1131,0,euk,Mycena alexandri
8,760,recq_A0AAN2CA82,A0AAN2CA82,full,1-607,607,607,0,bac,Vulcanimicrobium alpinum
8,761,recq_A0AAD7P9H9,A0AAD7P9H9,full,1-1213,1213,1213,0,euk,Quillaja saponaria (Soap bark tree)
8,762,recq_A0AAN4VVT6,A0AAN4VVT6,full,1-731,731,731,0,bac,Persicobacter diffluens
8,763,recq_A0AAD7R0B0,A0AAD7R0B0,full,1-1125,1125,1125,0,euk,Lipomyces tetrasporus
8,764,recq_A0AAP2DMN6,A0AAP2DMN6,full,1-787,787,787,0,bac,Chryseosolibacter histidinae
8,765,recq_A0AAD7SI54,A0AAD7SI54,full,1-1083,1083,1083,0,euk,Aldrovandia affinis
8,766,recq_A0AAP6JEL8,A0AAP6JEL8,full,1-713,713,713,0,bac,Natronospira elongata
8,767,recq_A0AAD7UUR0,A0AAD7UUR0,full,1-1046,1046,1046,0,euk,Lichtheimia ornata
8,768,recq_A0AAU0MZL6,A0AAU0MZL6,full,1-630,630,630,0,bac,Microbulbifer pacificus
8,769,recq_A0AAD8EDF1,A0AAD8EDF1,full,1-785,785,785,0,euk,Diploptera punctata (Pacific beetle cockroach)
8,770,recq_A0AAU0UN36,A0AAU0UN36,full,1-593,593,593,0,bac,Metallumcola ferriviriculae
8,771,recq_A0AAD8HWI5,A0AAD8HWI5,full,1-1147,1147,1147,0,euk,Heracleum sosnowskyi
8,772,recq_A0AAU9CAC9,A0AAU9CAC9,full,1-601,601,601,0,bac,Methylomarinovum caldicuralii
8,773,recq_A0AAD8XXM7,A0AAD8XXM7,full,1-1257,1257,1257,0,euk,Skeletonema marinoi
8,774,recq_A0AAU9D4R6,A0AAU9D4R6,full,1-743,743,743,0,bac,Haliovirga abyssi
8,775,recq_A0AAD9L1U9,A0AAD9L1U9,full,1-1099,1099,1099,0,euk,Ridgeia piscesae (Tubeworm)
8,776,recq_A0AAU9E3U3,A0AAU9E3U3,full,1-607,607,607,0,bac,Helicovermis profundi
8,777,recq_A0AAD9QNZ7,A0AAD9QNZ7,full,1-968,968,968,0,euk,Acropora cervicornis (Staghorn coral)
8,778,recq_A0AAV5B1F1,A0AAV5B1F1,full,1-631,631,631,0,bac,Granulimonas faecalis
8,779,recq_A0AAD9WEZ1,A0AAD9WEZ1,full,1-1768,1768,1768,0,euk,Diplocarpon rosae
8,780,recq_A0AAV5N591,A0AAV5N591,full,1-616,616,616,0,bac,Leminorella grimontii
8,781,recq_A0AAD9ZNS4,A0AAD9ZNS4,full,1-1221,1221,1221,0,euk,Dipteronia sinensis
8,782,recq_A0AAW4W2Y6,A0AAW4W2Y6,full,1-614,614,614,0,bac,Agathobaculum butyriciproducens
8,783,recq_A0AAE1YXX3,A0AAE1YXX3,full,1-1243,1243,1243,0,euk,Sesamum alatum
8,784,recq_A0AAW6TT43,A0AAW6TT43,full,1-607,607,607,0,bac,Anaerobaca lacustris
8,785,recq_A0AAJ0FQY0,A0AAJ0FQY0,full,1-1865,1865,1865,0,euk,Phialemonium atrogriseum
8,786,recq_A0AAW9DKT4,A0AAW9DKT4,full,1-628,628,628,0,bac,Acidiphilium acidophilum (Thiobacillus acidophilus)
8,787,recq_A0AAJ4XMM3,A0AAJ4XMM3,full,1-1236,1236,1236,0,euk,Melanopsichium pennsylvanicum
8,788,recq_A0AAW9R4I3,A0AAW9R4I3,full,1-613,613,613,0,bac,Elongatibacter sediminis
8,789,recq_A0AAJ6YE70,A0AAJ6YE70,full,1-1248,1248,1248,0,euk,Ceratosolen solmsi marchali
8,790,recq_A0ABD4T3X6,A0ABD4T3X6,full,1-740,740,740,0,bac,Lyngbya confervoides BDU141951
8,791,recq_A0AAJ7X4R2,A0AAJ7X4R2,full,1-1505,1505,1505,0,euk,Petromyzon marinus (Sea lamprey)
8,792,recq_A0ABM8FN31,A0ABM8FN31,full,1-607,607,607,0,bac,Hydrogenimonas cancrithermarum
8,793,recq_A0AAN0JMR9,A0AAN0JMR9,full,1-1106,1106,1106,0,euk,Amphimedon queenslandica (Sponge)
8,794,recq_A0ABN2C8H1,A0ABN2C8H1,full,1-625,625,625,0,bac,Dermacoccus barathri
8,795,recq_A0AAN6S259,A0AAN6S259,full,1-1852,1852,1852,0,euk,Diplogelasinospora grovesii
8,796,recq_A0ABN2I1I5,A0ABN2I1I5,full,1-618,618,618,0,bac,Fodinicola feengrottensis
8,797,recq_A0AAN7BBC8,A0AAN7BBC8,full,1-1818,1818,1818,0,euk,Rhypophila decipiens
8,798,recq_A0ABT1NAS2,A0ABT1NAS2,full,1-606,606,606,0,bac,Lutispora saccharofermentans
8,799,recq_A0AAN7NK73,A0AAN7NK73,full,1-667,667,667,0,euk,Mycteria americana (Wood stork)
9,800,recq_A0ABT2N143,A0ABT2N143,full,1-839,839,839,0,bac,Laspinema olomoucense D3b
9,801,recq_A0AAN7VG00,A0AAN7VG00,full,1-1139,1139,1139,0,euk,Pyrocoelia pectoralis
9,802,recq_A0ABT3HCH6,A0ABT3HCH6,full,1-600,600,600,0,bac,Rhodobium gokarnense
9,803,recq_A0AAN8RQG0,A0AAN8RQG0,full,1-785,785,785,0,euk,Orbilia javanica
9,804,recq_A0ABT3L5H8,A0ABT3L5H8,full,1-715,715,715,0,bac,Spirulina subsalsa FACHB-351
9,805,recq_A0AAN8ZUE7,A0AAN8ZUE7,full,1-1222,1222,1222,0,euk,Dillenia turbinata
9,806,recq_A0ABT7M0L7,A0ABT7M0L7,full,1-727,727,727,0,bac,Geitlerinema calcuttense NRMC-F 0142
9,807,recq_A0AAN9BW79,A0AAN9BW79,full,1-1243,1243,1243,0,euk,Littorina saxatilis
9,808,recq_A0ABT8F7N1,A0ABT8F7N1,full,1-732,732,732,0,bac,Shiella aurantiaca
9,809,recq_A0AAN9TU79,A0AAN9TU79,full,1-1556,1556,1556,0,euk,Parthenolecanium corni
9,810,recq_A0ABT8LCI8,A0ABT8LCI8,full,1-738,738,738,0,bac,Agaribacillus aureus
9,811,recq_A0AAP0GDA3,A0AAP0GDA3,full,1-1211,1211,1211,0,euk,Platanthera zijinensis
9,812,recq_A0ABT9V3T8,A0ABT9V3T8,full,1-705,705,705,0,bac,Anoxybacillus andreesenii
9,813,recq_A0AAP0IAM5,A0AAP0IAM5,full,1-1209,1209,1209,0,euk,Stephania cephalantha
9,814,recq_A0ABU2WLQ6,A0ABU2WLQ6,full,1-618,618,618,0,bac,Banduia mediterranea
9,815,recq_A0AAP0S2M2,A0AAP0S2M2,full,1-1014,1014,1014,0,euk,Liquidambar formosana (Formosan gum)
9,816,recq_A0ABV0J561,A0ABV0J561,full,1-616,616,616,0,bac,Trichocoleus desertorum GB2-A4
9,817,recq_A0AAQ3QJ22,A0AAQ3QJ22,full,1-1234,1234,1234,0,euk,Canna indica (Indian-shot)
9,818,recq_A0ABV8X8B9,A0ABV8X8B9,full,1-585,585,585,0,bac,Chungangia koreensis
9,819,recq_A0AAQ4DYQ8,A0AAQ4DYQ8,full,1-1280,1280,1280,0,euk,Amblyomma americanum (Lone star tick)
9,820,recq_A0ABW1T039,A0ABW1T039,full,1-611,611,611,0,bac,Longivirga aurantiaca
9,821,recq_A0AAU9J4R6,A0AAU9J4R6,full,1-905,905,905,0,euk,Blepharisma stoltei
9,822,recq_A0ABX5M3P8,A0ABX5M3P8,full,1-718,718,718,0,bac,Pokkaliibacter plantistimulans
9,823,recq_A0AAV0BJ93,A0AAV0BJ93,full,1-1063,1063,1063,0,euk,Phakopsora pachyrhizi (Asian soybean rust disease fungus)
9,824,recq_A0ACD1DUN2,A0ACD1DUN2,full,1-703,703,703,0,bac,Aminirod propionatiphilus
9,825,recq_A0AAV1D7I1,A0AAV1D7I1,full,1-1249,1249,1249,0,euk,Oldenlandia corymbosa var. corymbosa
9,826,recq_A1AN54,A1AN54,full,1-714,714,714,0,bac,Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1)
9,827,recq_A0AAV2C807,A0AAV2C807,full,1-1223,1223,1223,0,euk,Linum trigynum
9,828,recq_A1ZJ89,A1ZJ89,full,1-728,728,728,0,bac,Microscilla marina ATCC 23134
9,829,recq_A0AAV2QN01,A0AAV2QN01,full,1-1067,1067,1067,0,euk,Meganyctiphanes norvegica (Northern krill) (Thysanopoda norvegica)
9,830,recq_A5G9H1,A5G9H1,full,1-715,715,715,0,bac,Geotalea uraniireducens (strain Rf4) (Geobacter uraniireducens)
9,831,recq_A0AAV3PUI2,A0AAV3PUI2,full,1-1245,1245,1245,0,euk,Lithospermum erythrorhizon (Purple gromwell) (Lithospermum officinale var. erythrorhizon)
9,832,recq_A6DR32,A6DR32,full,1-770,770,770,0,bac,Lentisphaera araneosa HTCC2155
9,833,recq_A0AAV4VJT9,A0AAV4VJT9,full,1-1275,1275,1275,0,euk,Caerostris darwini
9,834,recq_A6FYZ2,A6FYZ2,full,1-691,691,691,0,bac,Plesiocystis pacifica SIR-1
9,835,recq_A0AAV5KDJ8,A0AAV5KDJ8,full,1-1190,1190,1190,0,euk,Rubroshorea leprosula
9,836,recq_A7HXG7,A7HXG7,full,1-633,633,633,0,bac,Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966)
9,837,recq_A0AAV5QDT4,A0AAV5QDT4,full,1-1679,1679,1679,0,euk,Saccharomycopsis crataegensis
9,838,recq_A8MFY8,A8MFY8,full,1-745,745,745,0,bac,Alkaliphilus oremlandii (strain OhILAs) (Clostridium oremlandii (strain OhILAs))
9,839,recq_A0AAV6M911,A0AAV6M911,full,1-1247,1247,1247,0,euk,Cucurbita argyrosperma subsp. sororia
9,840,recq_A9B0G6,A9B0G6,full,1-864,864,864,0,bac,Herpetosiphon aurantiacus (strain ATCC 23779 / DSM 785 / 114-95)
9,841,recq_A0AAV6UWY5,A0AAV6UWY5,full,1-1034,1034,1034,0,euk,Oedothorax gibbosus
9,842,recq_B2UMH2,B2UMH2,full,1-716,716,716,0,bac,Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC 81048 / CCUG 64013 / CIP 107961 / Muc)
9,843,recq_A0AAV6WK74,A0AAV6WK74,full,1-1210,1210,1210,0,euk,Buddleja alternifolia
9,844,recq_B3ETE7,B3ETE7,full,1-724,724,724,0,bac,Amoebophilus asiaticus (strain 5a2)
9,845,recq_A0AAV7E689,A0AAV7E689,full,1-1230,1230,1230,0,euk,Aristolochia fimbriata (White veined hardy Dutchman's pipe vine)
9,846,recq_B4CWF3,B4CWF3,full,1-610,610,610,0,bac,Chthoniobacter flavus Ellin428
9,847,recq_A0AAV8SUD4,A0AAV8SUD4,full,1-1205,1205,1205,0,euk,Erythroxylum novogranatense (Peruvian coca) (Erythroxylum coca var. novogranatense)
9,848,recq_B8EJJ5,B8EJJ5,full,1-656,656,656,0,bac,Methylocella silvestris (strain DSM 15510 / CIP 108128 / LMG 27833 / NCIMB 13906 / BL2)
9,849,recq_A0AAV8UF56,A0AAV8UF56,full,1-1253,1253,1253,0,euk,Rhodosorus marinus
9,850,recq_B8KS26,B8KS26,full,1-612,612,612,0,bac,Luminiphilus syltensis NOR5-1B
9,851,recq_A0AAV8VUM4,A0AAV8VUM4,full,1-1022,1022,1022,0,euk,Exocentrus adspersus
9,852,recq_B9XSD9,B9XSD9,full,1-728,728,728,0,bac,Pedosphaera parvula (strain Ellin514)
9,853,recq_A0AAV9E8R4,A0AAV9E8R4,full,1-1158,1158,1158,0,euk,Acorus calamus (Sweet flag)
9,854,recq_B9Z938,B9Z938,full,1-628,628,628,0,bac,Pseudogulbenkiania ferrooxidans 2002
9,855,recq_A0AAV9GM06,A0AAV9GM06,full,1-882,882,882,0,euk,Podospora aff. communis PSN243
9,856,recq_C0GGZ5,C0GGZ5,full,1-591,591,591,0,bac,Dethiobacter alkaliphilus AHT 1
9,857,recq_A0AAW1KIL4,A0AAW1KIL4,full,1-1104,1104,1104,0,euk,Popillia japonica (Japanese beetle)
9,858,recq_C2MC37,C2MC37,full,1-734,734,734,0,bac,Porphyromonas uenonis 60-3
9,859,recq_A0AAW1R2V0,A0AAW1R2V0,full,1-972,972,972,0,euk,Elliptochloris bilobata
9,860,recq_C4ZJ76,C4ZJ76,full,1-657,657,657,0,bac,Thauera aminoaromatica
9,861,recq_A0AAW1S6N8,A0AAW1S6N8,full,1-1241,1241,1241,0,euk,Apatococcus lobatus
9,862,recq_C6XQJ7,C6XQJ7,full,1-629,629,629,0,bac,Hirschia baltica (strain ATCC 49814 / DSM 5838 / IFAM 1418)
9,863,recq_A0AAW2DUI3,A0AAW2DUI3,full,1-1216,1216,1216,0,euk,Lithocarpus litseifolius
9,864,recq_C7Q0K4,C7Q0K4,full,1-662,662,662,0,bac,Catenulispora acidiphila (strain DSM 44928 / JCM 14897 / NBRC 102108 / NRRL B-24433 / ID139908)
9,865,recq_A0AAW2ZNQ3,A0AAW2ZNQ3,full,1-1048,1048,1048,0,euk,Acrasis kona
9,866,recq_C8VVA7,C8VVA7,full,1-793,793,793,0,bac,Desulfofarcimen acetoxidans (strain ATCC 49208 / DSM 771 / KCTC 5769 / VKM B-1644 / 5575) (Desulfotomaculum acetoxidans)
9,867,recq_A0AAX4KSA1,A0AAX4KSA1,full,1-1274,1274,1274,0,euk,Kwoniella europaea PYCC6329
9,868,recq_C9LP34,C9LP34,full,1-811,811,811,0,bac,Dialister invisus DSM 15470
9,869,recq_A0AAY4BZ82,A0AAY4BZ82,full,1-1233,1233,1233,0,euk,Denticeps clupeoides (denticle herring)
9,870,recq_D0LUH4,D0LUH4,full,1-708,708,708,0,bac,Haliangium ochraceum (strain DSM 14365 / JCM 11303 / SMP-2)
9,871,recq_A0AAY5ESH4,A0AAY5ESH4,full,1-1178,1178,1178,0,euk,Electrophorus electricus (Electric eel) (Gymnotus electricus)
9,872,recq_D1AI20,D1AI20,full,1-592,592,592,0,bac,Sebaldella termitidis (strain ATCC 33386 / NCTC 11300)
9,873,recq_A0AB34JGC5,A0AB34JGC5,full,1-981,981,981,0,euk,Prymnesium parvum (Toxic golden alga)
9,874,recq_D6U7T3,D6U7T3,full,1-739,739,739,0,bac,Ktedonobacter racemifer DSM 44963
9,875,recq_A0AB34KVL3,A0AB34KVL3,full,1-829,829,829,0,euk,Cladosporium halotolerans
9,876,recq_D7CR13,D7CR13,full,1-598,598,598,0,bac,Truepera radiovictrix (strain DSM 17093 / CIP 108686 / LMG 22925 / RQ-24)
9,877,recq_A0ABD1KV69,A0ABD1KV69,full,1-710,710,710,0,euk,Coilia grayii (Gray's grenadier anchovy)
9,878,recq_E1WZQ0,E1WZQ0,full,1-637,637,637,0,bac,Halobacteriovorax marinus (strain ATCC BAA-682 / DSM 15412 / SJ) (Bacteriovorax marinus)
9,879,recq_A0ABD1YL12,A0ABD1YL12,full,1-1273,1273,1273,0,euk,Riccia fluitans
9,880,recq_E4T5K5,E4T5K5,full,1-730,730,730,0,bac,Paludibacter propionicigenes (strain DSM 17365 / JCM 13257 / WB4)
9,881,recq_A0ABD2D5A1,A0ABD2D5A1,full,1-1343,1343,1343,0,euk,Daubentonia madagascariensis (Aye-aye) (Sciurus madagascariensis)
9,882,recq_E4TL45,E4TL45,full,1-725,725,725,0,bac,Marivirga tractuosa (strain ATCC 23168 / DSM 4126 / NBRC 15989 / NCIMB 1408 / VKM B-1430 / H-43) (Microscilla tractuosa) (Flexibacter tractuosus)
9,883,recq_A0ABD2MII3,A0ABD2MII3,full,1-1018,1018,1018,0,euk,Cryptolaemus montrouzieri
9,884,recq_E9CLK2,E9CLK2,full,1-618,618,618,0,bac,Serratia symbiotica str. Tucson
9,885,recq_A0ABD2W8Y5,A0ABD2W8Y5,full,1-1243,1243,1243,0,euk,Trichogramma kaykai
9,886,recq_F2JH42,F2JH42,full,1-733,733,733,0,bac,Cellulosilyticum lentocellum (strain ATCC 49066 / DSM 5427 / NCIMB 11756 / RHM5) (Clostridium lentocellum)
9,887,recq_A0ABD3PEE2,A0ABD3PEE2,full,1-1273,1273,1273,0,euk,Cyclotella atomus
9,888,recq_F3YVH7,F3YVH7,full,1-769,769,769,0,bac,Desulfocurvibacter africanus subsp. africanus str. Walvis Bay
9,889,recq_A0ABD3RP80,A0ABD3RP80,full,1-1167,1167,1167,0,euk,Penstemon smallii
9,890,recq_F4LUF8,F4LUF8,full,1-729,729,729,0,bac,Tepidanaerobacter acetatoxydans (strain DSM 21804 / JCM 16047 / Re1)
9,891,recq_A0ABM0IUM2,A0ABM0IUM2,full,1-1426,1426,1426,0,euk,Echinops telfairi (Lesser hedgehog tenrec)
9,892,recq_F5S907,F5S907,full,1-819,819,819,0,bac,Kingella kingae ATCC 23330
9,893,recq_A0ABM0JPG4,A0ABM0JPG4,full,1-1440,1440,1440,0,euk,Aplysia californica (California sea hare)
9,894,recq_F5YFZ3,F5YFZ3,full,1-652,652,652,0,bac,Leadbettera azotonutricia (strain ATCC BAA-888 / DSM 13862 / ZAS-9) (Treponema azotonutricium)
9,895,recq_A0ABM0RSU4,A0ABM0RSU4,full,1-1404,1404,1404,0,euk,Galeopterus variegatus (Malayan flying lemur) (Cynocephalus variegatus)
9,896,recq_F7NEC0,F7NEC0,full,1-713,713,713,0,bac,Acetonema longum DSM 6540
9,897,recq_A0ABM1JR37,A0ABM1JR37,full,1-1459,1459,1459,0,euk,Gekko japonicus (Schlegel's Japanese gecko)
9,898,recq_F7Q0P7,F7Q0P7,full,1-716,716,716,0,bac,Haloplasma contractile SSD-17B
9,899,recq_A0ABM1T5A0,A0ABM1T5A0,full,1-1409,1409,1409,0,euk,Limulus polyphemus (Atlantic horseshoe crab)
10,900,recq_F9ZMJ3,F9ZMJ3,full,1-611,611,611,0,bac,Acidithiobacillus caldus (strain SM-1)
10,901,recq_A0ABM4DAV0,A0ABM4DAV0,full,1-1403,1403,1403,0,euk,Hydra vulgaris (Hydra) (Hydra attenuata)
10,902,recq_G0A4G9,G0A4G9,full,1-734,734,734,0,bac,Methylomonas methanica (strain DSM 25384 / MC09)
10,903,recq_A0ABN7NF61,A0ABN7NF61,full,1-1157,1157,1157,0,euk,Timema podura (Walking stick)
10,904,recq_G2KSF7,G2KSF7,full,1-589,589,589,0,bac,Micavibrio aeruginosavorus (strain ARL-13)
10,905,recq_A0ABN8NXI2,A0ABN8NXI2,full,1-1450,1450,1450,0,euk,Porites lobata
10,906,recq_G4D3E1,G4D3E1,full,1-711,711,711,0,bac,Peptoniphilus indolicus ATCC 29427
10,907,recq_A0ABN9L2U6,A0ABN9L2U6,full,1-780,780,780,0,euk,Ranitomeya imitator (mimic poison frog)
10,908,recq_G4R7V5,G4R7V5,full,1-629,629,629,0,bac,Pelagibacterium halotolerans (strain DSM 22347 / JCM 15775 / CGMCC 1.7692 / B2)
10,909,recq_A0ABP0FXE6,A0ABP0FXE6,full,1-1316,1316,1316,0,euk,Clavelina lepadiformis (Light-bulb sea squirt) (Ascidia lepadiformis)
10,910,recq_G7GWB9,G7GWB9,full,1-652,652,652,0,bac,Gordonia amarae NBRC 15530
10,911,recq_A0ABP0VRI6,A0ABP0VRI6,full,1-1403,1403,1403,0,euk,Sphagnum jensenii
10,912,recq_G8QSD9,G8QSD9,full,1-619,619,619,0,bac,Sphaerochaeta pleomorpha (strain ATCC BAA-1885 / DSM 22778 / Grapes)
10,913,recq_A0ABP1DA61,A0ABP1DA61,full,1-1159,1159,1159,0,euk,Somion occarium
10,914,recq_G8UL57,G8UL57,full,1-786,786,786,0,bac,Tannerella forsythia (strain ATCC 43037 / JCM 10827 / CCUG 21028 A / KCTC 5666 / FDC 338) (Bacteroides forsythus)
10,915,recq_A0ABQ7HYS2,A0ABQ7HYS2,full,1-676,676,676,0,euk,Astathelohania contejeani
10,916,recq_H0EB31,H0EB31,full,1-625,625,625,0,bac,Patulibacter medicamentivorans
