batch,order,job_name,accession,construct,range,full_len,model_len,n_subst,group,organism
7,633,pif1_A0A9P5AP51,A0A9P5AP51,full,1-818,818,818,0,ascomycota,Fusarium beomiforme
7,634,pif1_A0A9P5F6D8,A0A9P5F6D8,full,1-853,853,853,0,ascomycota,Colletotrichum siamense (Anthracnose fungus)
7,635,pif1_A0A9P5H1A3,A0A9P5H1A3,full,1-878,878,878,0,ascomycota,Cylindrodendrum hubeiense
7,636,pif1_A0A9P5HJJ0,A0A9P5HJJ0,full,1-858,858,858,0,ascomycota,Cylindrodendrum hubeiense
7,637,pif1_A0A9P5IFU8,A0A9P5IFU8,full,1-910,910,910,0,ascomycota,Botrytis byssoidea
7,638,pif1_A0A9P6I5L3,A0A9P6I5L3,full,1-850,850,850,0,ascomycota,Colletotrichum karsti
7,639,pif1_A0A9P6VJM9,A0A9P6VJM9,full,1-873,873,873,0,ascomycota,Hyphodiscus hymeniophilus
7,640,pif1_A0A9P7HAM0,A0A9P7HAM0,full,1-819,819,819,0,ascomycota,Fusarium avenaceum
7,641,pif1_A0A9P7IRT1,A0A9P7IRT1,full,1-847,847,847,0,ascomycota,Fusarium xylarioides
7,642,pif1_A0A9P7UDJ2,A0A9P7UDJ2,full,1-880,880,880,0,ascomycota,Colletotrichum scovillei
7,643,pif1_A0A9P8F6U8,A0A9P8F6U8,full,1-900,900,900,0,ascomycota,Aureobasidium melanogenum (Aureobasidium pullulans var. melanogenum)
7,644,pif1_A0A9P8KRB0,A0A9P8KRB0,full,1-842,842,842,0,ascomycota,Trichoderma semiorbis
7,645,pif1_A0A9P8M8W8,A0A9P8M8W8,full,1-815,815,815,0,ascomycota,Metarhizium humberi
7,646,pif1_A0A9P8NYE8,A0A9P8NYE8,full,1-834,834,834,0,ascomycota,Ogataea philodendri
7,647,pif1_A0A9P8P3R0,A0A9P8P3R0,full,1-666,666,666,0,ascomycota,Ogataea polymorpha
7,648,pif1_A0A9P8PN42,A0A9P8PN42,full,1-947,947,947,0,ascomycota,Wickerhamomyces mucosus
7,649,pif1_A0A9P8PWM7,A0A9P8PWM7,full,1-825,825,825,0,ascomycota,Ogataea polymorpha
7,650,pif1_A0A9P8Q2R3,A0A9P8Q2R3,full,1-1245,1245,1245,0,ascomycota,Wickerhamomyces pijperi (Yeast) (Pichia pijperi)
7,651,pif1_A0A9P8Q4R9,A0A9P8Q4R9,full,1-687,687,687,0,ascomycota,Wickerhamomyces pijperi (Yeast) (Pichia pijperi)
7,652,pif1_A0A9P8SF62,A0A9P8SF62,full,1-786,786,786,0,ascomycota,Hirsutella rhossiliensis
7,653,pif1_A0A9P8T4U6,A0A9P8T4U6,full,1-668,668,668,0,ascomycota,Ogataea philodendri
7,654,pif1_A0A9P8TBX6,A0A9P8TBX6,full,1-676,676,676,0,ascomycota,Wickerhamomyces mucosus
7,655,pif1_A0A9P8TS07,A0A9P8TS07,full,1-855,855,855,0,ascomycota,Trichoderma cornu-damae
7,656,pif1_A0A9P9XSS9,A0A9P9XSS9,full,1-834,834,834,0,ascomycota,Colletotrichum abscissum
7,657,pif1_A0A9P9XX88,A0A9P9XX88,full,1-797,797,797,0,ascomycota,Emericellopsis cladophorae
7,658,pif1_A0A9Q0AR35,A0A9Q0AR35,full,1-843,843,843,0,ascomycota,Neoarthrinium moseri
7,659,pif1_A0A9Q8LAV6,A0A9Q8LAV6,full,1-911,911,911,0,ascomycota,Fulvia fulva (Tomato leaf mold) (Passalora fulva)
7,660,pif1_A0A9Q8QLM5,A0A9Q8QLM5,full,1-868,868,868,0,ascomycota,Purpureocillium takamizusanense
7,661,pif1_A0A9Q8SIE6,A0A9Q8SIE6,full,1-923,923,923,0,ascomycota,Colletotrichum lupini
7,662,pif1_A0A9Q9EGB7,A0A9Q9EGB7,full,1-852,852,852,0,ascomycota,Septoria linicola
7,663,pif1_A0A9W4RWK1,A0A9W4RWK1,full,1-906,906,906,0,ascomycota,Colletotrichum noveboracense
7,664,pif1_A0A9W4TRY8,A0A9W4TRY8,full,1-658,658,658,0,ascomycota,Candida verbasci
7,665,pif1_A0A9W4TSQ7,A0A9W4TSQ7,full,1-1019,1019,1019,0,ascomycota,Candida verbasci
7,666,pif1_A0A9W4UE87,A0A9W4UE87,full,1-854,854,854,0,ascomycota,Periconia digitata
7,667,pif1_A0A9W6SUB1,A0A9W6SUB1,full,1-1067,1067,1067,0,ascomycota,Candida boidinii (Yeast)
7,668,pif1_A0A9W7DE56,A0A9W7DE56,full,1-890,890,890,0,ascomycota,Ambrosiozyma monospora (Yeast) (Endomycopsis monosporus)
7,669,pif1_A0A9W7SU85,A0A9W7SU85,full,1-844,844,844,0,ascomycota,Teratosphaeria destructans
7,670,pif1_A0A9W8N7W2,A0A9W8N7W2,full,1-742,742,742,0,ascomycota,Xylaria arbuscula
7,671,pif1_A0A9W8NAJ3,A0A9W8NAJ3,full,1-888,888,888,0,ascomycota,Xylaria arbuscula
7,672,pif1_A0A9W8UIP0,A0A9W8UIP0,full,1-803,803,803,0,ascomycota,Akanthomyces muscarius (Entomopathogenic fungus) (Lecanicillium muscarium)
7,673,pif1_A0A9W9E386,A0A9W9E386,full,1-814,814,814,0,ascomycota,Trichoderma breve
7,674,pif1_A0A9W9FVK9,A0A9W9FVK9,full,1-732,732,732,0,ascomycota,Penicillium angulare
7,675,pif1_A0A9W9GHH5,A0A9W9GHH5,full,1-773,773,773,0,ascomycota,Penicillium bovifimosum
7,676,pif1_A0A9W9HNM9,A0A9W9HNM9,full,1-759,759,759,0,ascomycota,Penicillium capsulatum
7,677,pif1_A0A9W9HYZ6,A0A9W9HYZ6,full,1-730,730,730,0,ascomycota,Penicillium canariense
7,678,pif1_A0A9W9JQ30,A0A9W9JQ30,full,1-762,762,762,0,ascomycota,Penicillium cf. griseofulvum
7,679,pif1_A0A9W9KB48,A0A9W9KB48,full,1-733,733,733,0,ascomycota,Penicillium argentinense
7,680,pif1_A0A9W9KDN3,A0A9W9KDN3,full,1-773,773,773,0,ascomycota,Penicillium alfredii
7,681,pif1_A0A9W9M2N2,A0A9W9M2N2,full,1-716,716,716,0,ascomycota,Penicillium cf. viridicatum
7,682,pif1_A0A9W9NF67,A0A9W9NF67,full,1-733,733,733,0,ascomycota,Penicillium cinerascens
7,683,pif1_A0A9W9PGZ8,A0A9W9PGZ8,full,1-726,726,726,0,ascomycota,Penicillium chermesinum
7,684,pif1_A0A9W9PWX5,A0A9W9PWX5,full,1-728,728,728,0,ascomycota,Penicillium atrosanguineum
7,685,pif1_A0A9W9RAK9,A0A9W9RAK9,full,1-761,761,761,0,ascomycota,Penicillium concentricum
7,686,pif1_A0A9W9RW94,A0A9W9RW94,full,1-754,754,754,0,ascomycota,Penicillium brevicompactum
7,687,pif1_A0A9W9TVT2,A0A9W9TVT2,full,1-704,704,704,0,ascomycota,Penicillium citrinum
7,688,pif1_A0A9W9V6L1,A0A9W9V6L1,full,1-728,728,728,0,ascomycota,Penicillium cataractarum
7,689,pif1_A0A9W9WZB3,A0A9W9WZB3,full,1-763,763,763,0,ascomycota,Penicillium desertorum
7,690,pif1_A0A9W9XDN3,A0A9W9XDN3,full,1-657,657,657,0,ascomycota,Penicillium diatomitis
7,691,pif1_A0A9W9XR84,A0A9W9XR84,full,1-762,762,762,0,ascomycota,Penicillium fimorum
7,692,pif1_A0A9X0BA58,A0A9X0BA58,full,1-786,786,786,0,ascomycota,Penicillium cosmopolitanum
7,693,pif1_A0AA35IR82,A0AA35IR82,full,1-859,859,859,0,ascomycota,Saccharomyces mikatae IFO 1815
7,694,pif1_A0AA35J0E4,A0AA35J0E4,full,1-723,723,723,0,ascomycota,Saccharomyces mikatae IFO 1815
7,695,pif1_A0AA35JJF7,A0AA35JJF7,full,1-721,721,721,0,ascomycota,Saccharomyces kudriavzevii (strain ATCC MYA-4449 / AS 2.2408 / CBS 8840 / NBRC 1802 / NCYC 2889) (Yeast)
7,696,pif1_A0AA35M823,A0AA35M823,full,1-799,799,799,0,ascomycota,Clonostachys chloroleuca
7,697,pif1_A0AA35NL61,A0AA35NL61,full,1-857,857,857,0,ascomycota,Saccharomyces kudriavzevii (strain ATCC MYA-4449 / AS 2.2408 / CBS 8840 / NBRC 1802 / NCYC 2889) (Yeast)
7,698,pif1_A0AA38R6I5,A0AA38R6I5,full,1-829,829,829,0,ascomycota,Pleurostoma richardsiae
7,699,pif1_A0AA38VV67,A0AA38VV67,full,1-825,825,825,0,ascomycota,Coniochaeta hoffmannii
8,700,pif1_A0AA39L6U6,A0AA39L6U6,full,1-866,866,866,0,ascomycota,Sarocladium strictum (Black bundle disease fungus) (Acremonium strictum)
8,701,pif1_A0AA39QRC0,A0AA39QRC0,full,1-869,869,869,0,ascomycota,Cladonia borealis
8,702,pif1_A0AA40CH22,A0AA40CH22,full,1-867,867,867,0,ascomycota,Lasiodiplodia hormozganensis
8,703,pif1_A0AAD4IFY3,A0AAD4IFY3,full,1-783,783,783,0,ascomycota,Alternaria panax
8,704,pif1_A0AAD5BBM1,A0AAD5BBM1,full,1-892,892,892,0,ascomycota,Candida theae
8,705,pif1_A0AAD5BCG9,A0AAD5BCG9,full,1-643,643,643,0,ascomycota,Candida theae
8,706,pif1_A0AAD5RWL4,A0AAD5RWL4,full,1-919,919,919,0,ascomycota,Zalerion maritima
8,707,pif1_A0AAD6BVQ3,A0AAD6BVQ3,full,1-727,727,727,0,ascomycota,Penicillium daleae
8,708,pif1_A0AAD6E3Q9,A0AAD6E3Q9,full,1-704,704,704,0,ascomycota,Penicillium hetheringtonii
8,709,pif1_A0AAD6GIB4,A0AAD6GIB4,full,1-768,768,768,0,ascomycota,Penicillium frequentans
8,710,pif1_A0AAD6H8K2,A0AAD6H8K2,full,1-718,718,718,0,ascomycota,Penicillium hordei
8,711,pif1_A0AAD6IDC6,A0AAD6IDC6,full,1-758,758,758,0,ascomycota,Penicillium canescens
8,712,pif1_A0AAD6MU90,A0AAD6MU90,full,1-766,766,766,0,ascomycota,Penicillium malachiteum
8,713,pif1_A0AAD9AKZ3,A0AAD9AKZ3,full,1-897,897,897,0,ascomycota,Colletotrichum chrysophilum
8,714,pif1_A0AAD9I3P7,A0AAD9I3P7,full,1-562,562,562,0,ascomycota,Phyllachora maydis
8,715,pif1_A0AAD9SP23,A0AAD9SP23,full,1-507,507,507,0,ascomycota,Diaporthe amygdali (Fusicoccum amygdali)
8,716,pif1_A0AAD9T215,A0AAD9T215,full,1-932,932,932,0,ascomycota,Diplocarpon rosae
8,717,pif1_A0AAD9W185,A0AAD9W185,full,1-869,869,869,0,ascomycota,Diaporthe amygdali (Fusicoccum amygdali)
8,718,pif1_A0AAD9Y213,A0AAD9Y213,full,1-886,886,886,0,ascomycota,Colletotrichum kahawae (Coffee berry disease fungus)
8,719,pif1_A0AAE1J0Y1,A0AAE1J0Y1,full,1-846,846,846,0,ascomycota,Trichoderma aggressivum f. europaeum
8,720,pif1_A0AAE8M1S2,A0AAE8M1S2,full,1-819,819,819,0,ascomycota,Fusarium torulosum
8,721,pif1_A0AAE8SVQ8,A0AAE8SVQ8,full,1-854,854,854,0,ascomycota,Cephalotrichum gorgonifer
8,722,pif1_A0AAE9W8S9,A0AAE9W8S9,full,1-788,788,788,0,ascomycota,Schizosaccharomyces osmophilus
8,723,pif1_A0AAI8YJ59,A0AAI8YJ59,full,1-879,879,879,0,ascomycota,Anthostomella pinea
8,724,pif1_A0AAI8YTU8,A0AAI8YTU8,full,1-859,859,859,0,ascomycota,Lecanosticta acicola
8,725,pif1_A0AAI9SW46,A0AAI9SW46,full,1-934,934,934,0,ascomycota,Candida oxycetoniae
8,726,pif1_A0AAI9SXC1,A0AAI9SXC1,full,1-638,638,638,0,ascomycota,Candida oxycetoniae
8,727,pif1_A0AAI9TIH2,A0AAI9TIH2,full,1-681,681,681,0,ascomycota,Penicillium thymicola
8,728,pif1_A0AAI9UII0,A0AAI9UII0,full,1-834,834,834,0,ascomycota,Colletotrichum cuscutae
8,729,pif1_A0AAI9XWQ1,A0AAI9XWQ1,full,1-834,834,834,0,ascomycota,Colletotrichum melonis
8,730,pif1_A0AAJ0E579,A0AAJ0E579,full,1-834,834,834,0,ascomycota,Colletotrichum costaricense
8,731,pif1_A0AAN5Z088,A0AAN5Z088,full,1-873,873,873,0,ascomycota,Fusarium austroamericanum
8,732,pif1_A0AAN6BNB4,A0AAN6BNB4,full,1-744,744,744,0,ascomycota,Aspergillus lentulus
8,733,pif1_A0AAN6NX75,A0AAN6NX75,full,1-930,930,930,0,ascomycota,Pseudoneurospora amorphoporcata
8,734,pif1_A0AAN6PR26,A0AAN6PR26,full,1-764,764,764,0,ascomycota,Parachaetomium inaequale
8,735,pif1_A0AAN7BLM5,A0AAN7BLM5,full,1-838,838,838,0,ascomycota,Podospora fimiseda
8,736,pif1_A0AAQ3M7G8,A0AAQ3M7G8,full,1-848,848,848,0,ascomycota,Acrodontium crateriforme
8,737,pif1_A0AAV5QDJ4,A0AAV5QDJ4,full,1-682,682,682,0,ascomycota,Saccharomycopsis crataegensis
8,738,pif1_A0AAV5QKF6,A0AAV5QKF6,full,1-985,985,985,0,ascomycota,Saccharomycopsis crataegensis
8,739,pif1_A0AAV5QX45,A0AAV5QX45,full,1-932,932,932,0,ascomycota,Pichia kluyveri (Yeast)
8,740,pif1_A0AAV5R7D5,A0AAV5R7D5,full,1-690,690,690,0,ascomycota,Pichia kluyveri (Yeast)
8,741,pif1_A0AAV5RMN1,A0AAV5RMN1,full,1-652,652,652,0,ascomycota,Starmerella bacillaris (Yeast) (Candida zemplinina)
8,742,pif1_A0AAV5RQD8,A0AAV5RQD8,full,1-857,857,857,0,ascomycota,Maudiozyma humilis (Sour dough yeast) (Kazachstania humilis)
8,743,pif1_A0AAV5RS12,A0AAV5RS12,full,1-893,893,893,0,ascomycota,Starmerella bacillaris (Yeast) (Candida zemplinina)
8,744,pif1_A0AAV5S599,A0AAV5S599,full,1-760,760,760,0,ascomycota,Maudiozyma humilis (Sour dough yeast) (Kazachstania humilis)
8,745,pif1_A0AAV9HLS5,A0AAV9HLS5,full,1-851,851,851,0,ascomycota,Cladorrhinum samala
8,746,pif1_A0AAV9SU16,A0AAV9SU16,full,1-839,839,839,0,ascomycota,Colletotrichum tabaci
8,747,pif1_A0AAV9UWD6,A0AAV9UWD6,full,1-829,829,829,0,ascomycota,Orbilia brochopaga
8,748,pif1_A0AAV9UWK0,A0AAV9UWK0,full,1-1015,1015,1015,0,ascomycota,Orbilia blumenaviensis
8,749,pif1_A0AAV9X1R8,A0AAV9X1R8,full,1-989,989,989,0,ascomycota,Orbilia ellipsospora
8,750,pif1_A0AAW0R3B8,A0AAW0R3B8,full,1-843,843,843,0,ascomycota,Apiospora kogelbergensis
8,751,pif1_A0AAX4HB97,A0AAX4HB97,full,1-870,870,870,0,ascomycota,Australozyma saopauloensis
8,752,pif1_A0AAX4HF17,A0AAX4HF17,full,1-674,674,674,0,ascomycota,Australozyma saopauloensis
8,753,pif1_A0AAX4HXM9,A0AAX4HXM9,full,1-884,884,884,0,ascomycota,Colletotrichum destructivum
8,754,pif1_A0AB34G0U3,A0AB34G0U3,full,1-1502,1502,1502,0,ascomycota,Purpureocillium lavendulum
8,755,pif1_A0AB34KML8,A0AB34KML8,full,1-895,895,895,0,ascomycota,Cladosporium halotolerans
8,756,pif1_A0ABN8VEY2,A0ABN8VEY2,full,1-859,859,859,0,ascomycota,Saccharomyces eubayanus (Yeast)
8,757,pif1_A0ABN8VSG3,A0ABN8VSG3,full,1-731,731,731,0,ascomycota,Saccharomyces eubayanus (Yeast)
8,758,pif1_A0ABN8WKL1,A0ABN8WKL1,full,1-731,731,731,0,ascomycota,Saccharomyces uvarum (Yeast) (Saccharomyces bayanus var. uvarum)
8,759,pif1_A0ABN8WPA3,A0ABN8WPA3,full,1-859,859,859,0,ascomycota,Saccharomyces uvarum (Yeast) (Saccharomyces bayanus var. uvarum)
8,760,pif1_A0ABP0EFL8,A0ABP0EFL8,full,1-909,909,909,0,ascomycota,[Candida] anglica
8,761,pif1_A0ABP0EH01,A0ABP0EH01,full,1-714,714,714,0,ascomycota,[Candida] anglica
8,762,pif1_A0ABP0ZHK7,A0ABP0ZHK7,full,1-896,896,896,0,ascomycota,Lodderomyces beijingensis
8,763,pif1_A0ABP0ZI86,A0ABP0ZI86,full,1-671,671,671,0,ascomycota,Lodderomyces beijingensis
8,764,pif1_A0ABP2EZZ6,A0ABP2EZZ6,full,1-798,798,798,0,ascomycota,Ajellomyces dermatitidis (strain ER-3 / ATCC MYA-2586) (Blastomyces dermatitidis)
8,765,pif1_A0ABQ0CIR6,A0ABQ0CIR6,full,1-824,824,824,0,ascomycota,Epichloe bromicola
8,766,pif1_A0ABQ0GRH5,A0ABQ0GRH5,full,1-820,820,820,0,ascomycota,Madurella fahalii
8,767,pif1_A0ABQ1A1P2,A0ABQ1A1P2,full,1-744,744,744,0,ascomycota,Aspergillus udagawae
8,768,pif1_A0ABQ7IPQ8,A0ABQ7IPQ8,full,1-911,911,911,0,ascomycota,Botrytis deweyae
8,769,pif1_A0ABQ7RA53,A0ABQ7RA53,full,1-666,666,666,0,ascomycota,Ogataea haglerorum
8,770,pif1_A0ABQ7RB90,A0ABQ7RB90,full,1-830,830,830,0,ascomycota,Ogataea haglerorum
8,771,pif1_A0ABQ7RSC4,A0ABQ7RSC4,full,1-825,825,825,0,ascomycota,Pichia angusta (Yeast) (Hansenula polymorpha)
8,772,pif1_A0ABQ7S1B0,A0ABQ7S1B0,full,1-666,666,666,0,ascomycota,Pichia angusta (Yeast) (Hansenula polymorpha)
8,773,pif1_A0ABQ8N742,A0ABQ8N742,full,1-864,864,864,0,ascomycota,Pyricularia grisea (Crabgrass-specific blast fungus) (Magnaporthe grisea)
8,774,pif1_A0ABQ8WGQ7,A0ABQ8WGQ7,full,1-720,720,720,0,ascomycota,Penicillium chrysogenum (Penicillium notatum)
8,775,pif1_A0ABQ9PW01,A0ABQ9PW01,full,1-834,834,834,0,ascomycota,Colletotrichum limetticola
8,776,pif1_A0ABQ9RPP9,A0ABQ9RPP9,full,1-834,834,834,0,ascomycota,Colletotrichum tamarilloi
8,777,pif1_A0ABQ9SFB4,A0ABQ9SFB4,full,1-834,834,834,0,ascomycota,Colletotrichum paranaense
8,778,pif1_A0ABR0F5M0,A0ABR0F5M0,full,1-900,900,900,0,ascomycota,Podospora bellae-mahoneyi
8,779,pif1_A0ABR0G3Y6,A0ABR0G3Y6,full,1-900,900,900,0,ascomycota,Podospora pseudocomata
8,780,pif1_A0ABR0H0U4,A0ABR0H0U4,full,1-895,895,895,0,ascomycota,Podospora pseudopauciseta
8,781,pif1_A0ABR0HK82,A0ABR0HK82,full,1-895,895,895,0,ascomycota,Podospora pseudoanserina
8,782,pif1_A0ABR0SAG8,A0ABR0SAG8,full,1-832,832,832,0,ascomycota,Cladobotryum mycophilum
8,783,pif1_A0ABR0TKY5,A0ABR0TKY5,full,1-933,933,933,0,ascomycota,Aureobasidium pullulans (Black yeast) (Pullularia pullulans)
8,784,pif1_A0ABR1PTT1,A0ABR1PTT1,full,1-877,877,877,0,ascomycota,Apiospora aurea
8,785,pif1_A0ABR1QZN4,A0ABR1QZN4,full,1-508,508,508,0,ascomycota,Apiospora marii
8,786,pif1_A0ABR1RLE4,A0ABR1RLE4,full,1-817,817,817,0,ascomycota,Apiospora marii
8,787,pif1_A0ABR1RWV5,A0ABR1RWV5,full,1-876,876,876,0,ascomycota,Apiospora rasikravindrae
8,788,pif1_A0ABR1UF14,A0ABR1UF14,full,1-868,868,868,0,ascomycota,Apiospora saccharicola
8,789,pif1_A0ABR1VZW9,A0ABR1VZW9,full,1-772,772,772,0,ascomycota,Apiospora phragmitis
8,790,pif1_A0ABR1X8H1,A0ABR1X8H1,full,1-508,508,508,0,ascomycota,Apiospora hydei
8,791,pif1_A0ABR1X8Q2,A0ABR1X8Q2,full,1-785,785,785,0,ascomycota,Apiospora hydei
8,792,pif1_A0ABR2HLJ4,A0ABR2HLJ4,full,1-870,870,870,0,ascomycota,Apiospora arundinis
8,793,pif1_A0ABR2V6U6,A0ABR2V6U6,full,1-872,872,872,0,ascomycota,Seiridium unicorne
8,794,pif1_A0ABR2XV60,A0ABR2XV60,full,1-870,870,870,0,ascomycota,Seiridium cardinale
8,795,pif1_A0ABR3DMS4,A0ABR3DMS4,full,1-928,928,928,0,ascomycota,Neurospora intermedia
8,796,pif1_A0ABR3P4W3,A0ABR3P4W3,full,1-870,870,870,0,ascomycota,Neodothiora populina
8,797,pif1_A0ABR3VRV6,A0ABR3VRV6,full,1-815,815,815,0,ascomycota,Humicola insolens (Soft-rot fungus)
8,798,pif1_A0ABR3Y3X8,A0ABR3Y3X8,full,1-805,805,805,0,ascomycota,Phialemonium thermophilum
8,799,pif1_A0ABR4D136,A0ABR4D136,full,1-970,970,970,0,ascomycota,Oculimacula yallundae
9,800,pif1_A0ABR4DNY3,A0ABR4DNY3,full,1-859,859,859,0,ascomycota,Remersonia thermophila
9,801,pif1_A0ABR4DQT9,A0ABR4DQT9,full,1-866,866,866,0,ascomycota,Diaporthe vaccinii
9,802,pif1_A0ABR4F3V5,A0ABR4F3V5,full,1-516,516,516,0,ascomycota,Diaporthe vaccinii
9,803,pif1_A0ABR4MDG3,A0ABR4MDG3,full,1-751,751,751,0,ascomycota,Ceratocystis lukuohia
9,804,pif1_A0ABR4NXG5,A0ABR4NXG5,full,1-919,919,919,0,ascomycota,Nakaseomyces bracarensis
9,805,pif1_A0ABR4P0R8,A0ABR4P0R8,full,1-692,692,692,0,ascomycota,Nakaseomyces bracarensis
9,806,pif1_A0ABR4PIR0,A0ABR4PIR0,full,1-592,592,592,0,ascomycota,Phlyctema vagabunda
9,807,pif1_A0ABX6EXJ8,A0ABX6EXJ8,full,1-852,852,852,0,ascomycota,Kluyveromyces marxianus (Yeast) (Candida kefyr)
9,808,pif1_A0ABX6F0Q7,A0ABX6F0Q7,full,1-703,703,703,0,ascomycota,Kluyveromyces marxianus (Yeast) (Candida kefyr)
9,809,pif1_A0ABX8I2X5,A0ABX8I2X5,full,1-2755,2755,2755,0,ascomycota,Candidozyma haemuli
9,810,pif1_A0ABX8I4W3,A0ABX8I4W3,full,1-791,791,791,0,ascomycota,Candidozyma haemuli
9,811,pif1_A0ABY0HA38,A0ABY0HA38,full,1-803,803,803,0,ascomycota,Monosporascus cannonballus
9,812,pif1_A0ABY2H3J9,A0ABY2H3J9,full,1-880,880,880,0,ascomycota,Trichoderma ghanense
9,813,pif1_A0ABY6SM04,A0ABY6SM04,full,1-835,835,835,0,ascomycota,Podospora comata
9,814,pif1_A0ABY6US88,A0ABY6US88,full,1-799,799,799,0,ascomycota,Bionectria ochroleuca (Gliocladium roseum)
9,815,pif1_A0ABZ2WRY7,A0ABZ2WRY7,full,1-872,872,872,0,ascomycota,Fusarium acuminatum
9,816,pif1_A0ACA9TUV3,A0ACA9TUV3,full,1-799,799,799,0,ascomycota,Clonostachys rosea f. rosea IK726
9,817,pif1_A0ACA9Y7U7,A0ACA9Y7U7,full,1-750,750,750,0,ascomycota,[Candida] jaroonii
9,818,pif1_A0ACA9YCX0,A0ACA9YCX0,full,1-710,710,710,0,ascomycota,[Candida] jaroonii
9,819,pif1_A0ACB5SA82,A0ACB5SA82,full,1-730,730,730,0,ascomycota,Neofusicoccum parvum
9,820,pif1_A0ACB6V604,A0ACB6V604,full,1-779,779,779,0,ascomycota,Geotrichum galactomycetum
9,821,pif1_A0ACB6V835,A0ACB6V835,full,1-768,768,768,0,ascomycota,Geotrichum galactomycetum
9,822,pif1_A0ACC0QR54,A0ACC0QR54,full,1-850,850,850,0,ascomycota,Fusarium keratoplasticum
9,823,pif1_A0ACC1N0K5,A0ACC1N0K5,full,1-843,843,843,0,ascomycota,Zarea fungicola
9,824,pif1_A0ACC1PT71,A0ACC1PT71,full,1-1102,1102,1102,0,ascomycota,Xylaria curta
9,825,pif1_A0ACC1RAE9,A0ACC1RAE9,full,1-846,846,846,0,ascomycota,Lecanicillium saksenae
9,826,pif1_A0ACC1RL04,A0ACC1RL04,full,1-794,794,794,0,ascomycota,Fusarium decemcellulare
9,827,pif1_A0ACC2HQW4,A0ACC2HQW4,full,1-791,791,791,0,ascomycota,Boeremia exigua
9,828,pif1_A0ACC3TRB3,A0ACC3TRB3,full,1-849,849,849,0,ascomycota,Lipomyces orientalis
9,829,pif1_A0ACC3YGM8,A0ACC3YGM8,full,1-893,893,893,0,ascomycota,Colletotrichum truncatum (Anthracnose fungus) (Colletotrichum capsici)
9,830,pif1_A0ACD3Z1H8,A0ACD3Z1H8,full,1-850,850,850,0,ascomycota,Fusarium solani subsp. cucurbitae (Neocosmosporum cucurbitae)
9,831,pif1_A1CBS2,A1CBS2,full,1-747,747,747,0,ascomycota,Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107)
9,832,pif1_A1DDJ4,A1DDJ4,full,1-744,744,744,0,ascomycota,Aspergillus fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181) (Neosartorya fischeri)
9,833,pif1_A2R3M6,A2R3M6,full,1-800,800,800,0,ascomycota,Aspergillus niger (strain ATCC MYA-4892 / CBS 513.88 / FGSC A1513)
9,834,pif1_A5DHA1,A5DHA1,full,1-722,722,722,0,ascomycota,Meyerozyma guilliermondii (strain ATCC 6260 / CBS 566 / DSM 6381 / JCM 1539 / NBRC 10279 / NRRL Y-324) (Yeast) (Candida guilliermondii)
9,835,pif1_A5DRR3,A5DRR3,full,1-668,668,668,0,ascomycota,Lodderomyces elongisporus (strain ATCC 11503 / CBS 2605 / JCM 1781 / NBRC 1676 / NRRL YB-4239) (Yeast) (Saccharomyces elongisporus)
9,836,pif1_A5E709,A5E709,full,1-1047,1047,1047,0,ascomycota,Lodderomyces elongisporus (strain ATCC 11503 / CBS 2605 / JCM 1781 / NBRC 1676 / NRRL YB-4239) (Yeast) (Saccharomyces elongisporus)
9,837,pif1_A7EDF0,A7EDF0,full,1-907,907,907,0,ascomycota,Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1) (White mold) (Whetzelinia sclerotiorum)
9,838,pif1_A7TJ00,A7TJ00,full,1-732,732,732,0,ascomycota,Vanderwaltozyma polyspora (strain ATCC 22028 / DSM 70294 / BCRC 21397 / CBS 2163 / NBRC 10782 / NRRL Y-8283 / UCD 57-17) (Kluyveromyces polysporus)
9,839,pif1_A7TMC2,A7TMC2,full,1-632,632,632,0,ascomycota,Vanderwaltozyma polyspora (strain ATCC 22028 / DSM 70294 / BCRC 21397 / CBS 2163 / NBRC 10782 / NRRL Y-8283 / UCD 57-17) (Kluyveromyces polysporus)
9,840,pif1_A7TNQ0,A7TNQ0,full,1-958,958,958,0,ascomycota,Vanderwaltozyma polyspora (strain ATCC 22028 / DSM 70294 / BCRC 21397 / CBS 2163 / NBRC 10782 / NRRL Y-8283 / UCD 57-17) (Kluyveromyces polysporus)
9,841,pif1_B0Y232,B0Y232,full,1-788,788,788,0,ascomycota,Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10) (Neosartorya fumigata)
9,842,pif1_B3LLJ4,B3LLJ4,full,1-859,859,859,0,ascomycota,Saccharomyces cerevisiae (strain RM11-1a) (Baker's yeast)
9,843,pif1_B3LSF2,B3LSF2,full,1-723,723,723,0,ascomycota,Saccharomyces cerevisiae (strain RM11-1a) (Baker's yeast)
9,844,pif1_B6HL55,B6HL55,full,1-763,763,763,0,ascomycota,Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255) (Penicillium chrysogenum)
