tip_label	accession	taxid	organism	group	role	gene	core_from	core_to	full_len	core_len
A0ABY6LBX4_Cordylochernes	A0ABY6LBX4	51811	Cordylochernes scorpioides	euk		LAZ67_15002910	2036	2148	2459	113
F4PT39_Cavenderia	F4PT39	261658	Cavenderia fasciculata (Slime mold) (Dictyostelium fasciculatum)	euk		wrn	528	631	926	104
F6Z6H7_Ciona	F6Z6H7	7719	Ciona intestinalis (Transparent sea squirt) (Ascidia intestinalis)	euk		LOC100179894	670	778	1194	109
M1VWJ7_Claviceps	M1VWJ7	1111077	Claviceps purpurea (strain 20.1) (Ergot fungus) (Sphacelia segetum)	euk		CPUR_05245	1262	1378	1751	117
M7BVE0_Chelonia	M7BVE0	8469	Chelonia mydas (Green sea-turtle) (Chelonia agassizi)	euk		UY3_06783	373	496	1235	124
A0A8C3PE34_Chrysemys	A0A8C3PE34	8478	Chrysemys picta bellii (Western painted turtle) (Emys bellii)	euk		BLM	938	1060	1269	123
A0A8C5P0Q9_Jaculus	A0A8C5P0Q9	51337	Jaculus jaculus (Lesser Egyptian jerboa)	euk		Blm	683	769	988	87
A0A8C6XZ99_Naja	A0A8C6XZ99	35670	Naja naja (Indian cobra)	euk		BLM	930	1054	1266	125
A0A9L0S401_Equus	A0A9L0S401	9796	Equus caballus (Horse)	euk		BLM	1108	1235	1452	128
F6RXI0_Monodelphis	F6RXI0	13616	Monodelphis domestica (Gray short-tailed opossum)	euk		BLM	1105	1231	1451	127
G3SU95_Loxodonta	G3SU95	9785	Loxodonta africana (African elephant)	euk		WRN	915	1023	1410	109
G3W1C2_Sarcophilus	G3W1C2	9305	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	euk		BLM	1105	1229	1445	125
H9G760_Anolis	H9G760	28377	Anolis carolinensis (Green anole) (American chameleon)	euk		WRN	882	988	1351	107
Q5A5R4_Candida	Q5A5R4	237561	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	euk		SGS1	866	985	1189	120
Q9VGI8_Drosophila	Q9VGI8	7227	Drosophila melanogaster (Fruit fly)	euk		Blm	1139	1260	1487	122
A0A8M6YUA3_Danio	A0A8M6YUA3	7955	Danio rerio (Zebrafish) (Brachydanio rerio)	euk		blm	1093	1218	1450	126
A0A9N9C4D3_Diversispora	A0A9N9C4D3	1213867	Diversispora eburnea	euk		DEBURN_LOCUS8813	894	1018	1022	125
A0A0G2HU27_Diaporthe	A0A0G2HU27	1214573	Diaporthe ampelina	euk		UCDDA912_g01611	657	772	1152	116
A0A0J9X742_Geotrichum	A0A0J9X742	1173061	Geotrichum candidum (Oospora lactis) (Dipodascus geotrichum)	euk		BN980_GECA04s02397g	732	851	976	120
A0A165H8A8_Calocera	A0A165H8A8	1353952	Calocera cornea HHB12733	euk		CALCODRAFT_467565	875	996	1251	122
A0A183T2Q8_Schistocephalus	A0A183T2Q8	70667	Schistocephalus solidus (Tapeworm)	euk		SSLN_LOCUS10756	391	513	634	123
A0A1X2IEX8_Absidia	A0A1X2IEX8	90262	Absidia repens	euk		BCR42DRAFT_416655	911	1044	1212	134
A0A1Y1S853_Enterospora	A0A1Y1S853	1081671	Enterospora canceri	euk		HUS2	772	879	910	108
A0A1Y1U888_Kockovaella	A0A1Y1U888	4999	Kockovaella imperatae	euk		BD324DRAFT_605080	822	941	1260	120
A0A232LY13_Elaphomyces	A0A232LY13	519963	Elaphomyces granulatus	euk		Egran_03221	1068	1186	1489	119
A0A2P8A0H5_Elsinoe	A0A2P8A0H5	40998	Elsinoe australis	euk		B9Z65_7742	1113	1223	1651	111
A0A316YTU9_Acaromyces	A0A316YTU9	215250	Acaromyces ingoldii	euk		FA10DRAFT_246485	721	843	1003	123
A0A3D8RJ47_Coleophoma	A0A3D8RJ47	565419	Coleophoma crateriformis	euk		BP5796_07515	1282	1409	1782	128
A0A3P7PZT4_Dracunculus	A0A3P7PZT4	318479	Dracunculus medinensis (Guinea worm)	euk		DME_LOCUS6556	458	574	734	117
A0A423W9F8_Cytospora	A0A423W9F8	448051	Cytospora schulzeri	euk		VMCG_06279	1212	1327	1668	116
A0A6A5T7E4_Clathrospora	A0A6A5T7E4	706981	Clathrospora elynae	euk		EJ02DRAFT_393754	1275	1394	1785	120
A0A6A6AG63_Dothidotthia	A0A6A6AG63	1392245	Dothidotthia symphoricarpi CBS 119687	euk		P153DRAFT_431010	1263	1382	1764	120
A0A6G1G006_Eremomyces	A0A6G1G006	1392243	Eremomyces bilateralis CBS 781.70	euk		P152DRAFT_399533	428	552	919	125
A0A6J0BLL1_Neodiprion	A0A6J0BLL1	441921	Neodiprion lecontei (Redheaded pine sawfly)	euk		LOC107221112	1115	1235	1450	121
A0A6J2XHB5_Sitophilus	A0A6J2XHB5	7048	Sitophilus oryzae (Rice weevil) (Curculio oryzae)	euk		LOC115878344	899	1019	1237	121
A0A6J3MBH3_Dissoconium	A0A6J3MBH3	1314786	Dissoconium aciculare CBS 342.82	euk		K489DRAFT_302819	461	574	823	114
A0A7R9BQD9_Notodromas	A0A7R9BQD9	399045	Notodromas monacha	euk		NMOB1V02_LOCUS5813	1976	2083	2491	108
A0A833REZ9_Carex	A0A833REZ9	544730	Carex littledalei	euk		FCM35_KLT18304	827	947	1171	121
A0A834LAL0_Rhododendron	A0A834LAL0	118357	Rhododendron simsii (Sims's rhododendron)	euk		RHSIM_Rhsim11G0127500	850	970	1194	121
A0A851UT55_Elachura	A0A851UT55	1463973	Elachura formosa (spotted wren-babbler)	euk		Blm	807	933	1157	127
A0A8C1G981_Cyprinus	A0A8C1G981	7962	Cyprinus carpio (Common carp)	euk			887	1012	1263	126
A0A8H7MMP3_Ascochyta	A0A8H7MMP3	205686	Ascochyta lentis	euk		EKO04_000456	1238	1357	1730	120
A0A8J6KCJ9_Eleutherodactylus	A0A8J6KCJ9	57060	Eleutherodactylus coqui (Puerto Rican coqui)	euk		GDO78_005132	945	1067	1176	123
A0A8K0DEE0_Ignelater	A0A8K0DEE0	2038154	Ignelater luminosus (Cucubano) (Pyrophorus luminosus)	euk		ILUMI_01445	477	594	1130	118
A0A9D5CPS9_Dioscorea	A0A9D5CPS9	325984	Dioscorea zingiberensis	euk		J5N97_012401	896	1017	1241	122
A0A9P4JKY7_Delitschia	A0A9P4JKY7	1513339	Delitschia confertaspora ATCC 74209	euk		GQ43DRAFT_371710	977	1098	1467	122
A0A9P4NXV9_Tothia	A0A9P4NXV9	1048955	Tothia fuscella	euk		EJ08DRAFT_731330	1149	1269	1681	121
A0AAD9WEZ1_Diplocarpon	A0AAD9WEZ1	946125	Diplocarpon rosae	euk		QTJ16_003669	1327	1448	1768	122
A0AAN6S259_Diplogelasinospora	A0AAN6S259	303347	Diplogelasinospora grovesii	euk		QBC46DRAFT_320354	1308	1422	1852	115
A0AAN8ZUE7_Dillenia	A0AAN8ZUE7	194707	Dillenia turbinata	euk		RJ641_013174	871	991	1222	121
A0AAV5KDJ8_Rubroshorea	A0AAV5KDJ8	152421	Rubroshorea leprosula	euk		SLEP1_g32515	841	962	1190	122
A0AAV6M911_Cucurbita	A0AAV6M911	37648	Cucurbita argyrosperma subsp. sororia	euk		RECQL4A	821	909	1247	89
A0AAV8SUD4_Erythroxylum	A0AAV8SUD4	1862640	Erythroxylum novogranatense (Peruvian coca) (Erythroxylum coca var. novogranatense)	euk		K2173_022224	854	975	1205	122
A0AAX4KSA1_Kwoniella	A0AAX4KSA1	1423913	Kwoniella europaea PYCC6329	euk		V865_007395	850	969	1274	120
A0AAY4BZ82_Denticeps	A0AAY4BZ82	299321	Denticeps clupeoides (denticle herring)	euk		BLM	895	1018	1233	124
A0ABD1KV69_Coilia	A0ABD1KV69	363190	Coilia grayii (Gray's grenadier anchovy)	euk		ACEWY4_002227	380	491	710	112
A0ABD2D5A1_Daubentonia	A0ABD2D5A1	31869	Daubentonia madagascariensis (Aye-aye) (Sciurus madagascariensis)	euk		WCI35_032115	926	1041	1343	116
A0ABM0RSU4_Galeopterus	A0ABM0RSU4	482537	Galeopterus variegatus (Malayan flying lemur) (Cynocephalus variegatus)	euk		WRN	876	984	1404	109
A0ABN9L2U6_Ranitomeya	A0ABN9L2U6	111125	Ranitomeya imitator (mimic poison frog)	euk		RIMI_LOCUS4844237	463	585	780	123
A0ABR3PAE4_Neodothiora	A0ABR3PAE4	2781224	Neodothiora populina	euk		AAFC00_006552	1114	1234	1602	121
C4M4V5_Entamoeba	C4M4V5	294381	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	euk		EHI_028890	863	978	1182	116
J9DBI0_Edhazardia	J9DBI0	1003232	Edhazardia aedis (strain USNM 41457) (Microsporidian parasite)	euk		EDEG_00857	1462	1564	1768	103
M7TFJ2_Eutypa	M7TFJ2	1287681	Eutypa lata (strain UCR-EL1) (Grapevine dieback disease fungus) (Eutypa armeniacae)	euk		UCREL1_7531	316	432	821	117
Q54DM3_Dictyostelium	Q54DM3	44689	Dictyostelium discoideum (Social amoeba)	euk		blm	926	1046	1259	121
A0A4Q9LSC1_Hamiltosporidium	A0A4Q9LSC1	1176355	Hamiltosporidium tvaerminnensis	euk		CWI38_1196p0020	710	822	830	113
A0A9P5CLV9_Cryphonectria	A0A9P5CLV9	660469	Cryphonectria parasitica (strain ATCC 38755 / EP155)	euk		M406DRAFT_265118	424	515	540	92
A0ACC2UP63_Entomophthora	A0ACC2UP63	34485	Entomophthora muscae	euk		SGS1	752	872	1090	121
A0A1S3EUP5_Dipodomys	A0A1S3EUP5	10020	Dipodomys ordii (Ord's kangaroo rat)	euk		Blm	689	813	1034	125
A0A2I3HQW0_Nomascus	A0A2I3HQW0	61853	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	euk		WRN	954	1066	1433	113
A0A8C9D9Z6_Panthera	A0A8C9D9Z6	9689	Panthera leo (Lion)	euk		BLM	1259	1386	1605	128
A0A8C9MM45_Serinus	A0A8C9MM45	9135	Serinus canaria (Island canary) (Fringilla canaria)	euk		WRN	923	1034	1454	112
H0WSN6_Otolemur	H0WSN6	30611	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	euk			1061	1188	1401	128
H0YU56_Taeniopygia	H0YU56	59729	Taeniopygia guttata (Zebra finch) (Poephila guttata)	euk		WRN	919	1023	1449	105
Q5RF63_Pongo	Q5RF63	9601	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	euk		RECQL	483	597	649	115
A0A067KV41_Jatropha	A0A067KV41	180498	Jatropha curcas (Barbados nut)	euk		JCGZ_04990	865	983	1252	119
A0A0C9Y159_Laccaria	A0A0C9Y159	1095629	Laccaria amethystina LaAM-08-1	euk		K443DRAFT_167704	803	923	1166	121
A0A0M8MUD0_Escovopsis	A0A0M8MUD0	150374	Escovopsis weberi	euk		ESCO_004668	487	604	976	118
A0A139AWE5_Gonapodya	A0A139AWE5	1344416	Gonapodya prolifera (strain JEL478) (Monoblepharis prolifera)	euk		M427DRAFT_28066	455	565	974	111
A0A151WVC8_Mycetomoellerius	A0A151WVC8	64791	Mycetomoellerius zeteki	euk		ALC60_09025	936	1059	1260	124
A0A165D7V9_Exidia	A0A165D7V9	1314781	Exidia glandulosa HHB12029	euk		EXIGLDRAFT_842577	850	973	1199	124
A0A183GHT7_Heligmosomoides	A0A183GHT7	6339	Heligmosomoides polygyrus (Parasitic roundworm)	euk			299	423	559	125
A0A1C1CCS2_Cladophialophora	A0A1C1CCS2	86049	Cladophialophora carrionii	euk		CLCR_01028	1150	1270	1642	121
A0A1I7WC35_Heterorhabditis	A0A1I7WC35	37862	Heterorhabditis bacteriophora (Entomopathogenic nematode worm)	euk			1322	1445	2043	124
A0A1X0QA46_Hepatospora	A0A1X0QA46	1081669	Hepatospora eriocheir	euk		SGS1	573	676	709	104
A0A286UV78_Pyrrhoderma	A0A286UV78	2282107	Pyrrhoderma noxium	euk		PNOK_0053200	1062	1184	1227	123
A0A2I1HK74_Rhizophagus	A0A2I1HK74	588596	Rhizophagus irregularis	euk		RhiirA4_332695	409	520	539	112
A0A2J6QFJ3_Hyaloscypha	A0A2J6QFJ3	2082293	Hyaloscypha hepaticicola	euk		NA56DRAFT_642830	1306	1427	1757	122
A0A2Z7AMM9_Dorcoceras	A0A2Z7AMM9	472368	Dorcoceras hygrometricum	euk		F511_05348	803	922	1138	120
A0A3P7M6E0_Gongylonema	A0A3P7M6E0	637853	Gongylonema pulchrum	euk		GPUH_LOCUS13051	287	392	600	106
A0A409VKU1_Gymnopilus	A0A409VKU1	231916	Gymnopilus dilepis	euk		CVT26_009825	754	875	1059	122
A0A4E0RFP9_Fasciola	A0A4E0RFP9	6192	Fasciola hepatica (Liver fluke)	euk		D915_003541	757	878	1079	122
A0A4Y9YTD9_Dentipellis	A0A4Y9YTD9	205917	Dentipellis fragilis	euk		EVG20_g5407	861	984	1178	124
A0A699ZZC3_Haematococcus	A0A699ZZC3	44745	Haematococcus lacustris (Green alga) (Haematococcus pluvialis)	euk		HaLaN_24867	321	443	820	123
A0A7L2AGV0_Heliornis	A0A7L2AGV0	54369	Heliornis fulica (sungrebe)	euk		Blm	982	1100	1264	119
A0A8B7N5G8_Hyalella	A0A8B7N5G8	294128	Hyalella azteca (Amphipod)	euk		LOC108666234	478	605	1099	128
A0A8E2ETE9_Glonium	A0A8E2ETE9	574774	Glonium stellatum	euk		AOQ84DRAFT_442177	1270	1388	1745	119
A0A8J8P591_Halteria	A0A8J8P591	5974	Halteria grandinella	euk		FGO68_gene2020	626	736	1152	111
A0A9C7PWI5_Galdieria	A0A9C7PWI5	83374	Galdieria partita	euk		GpartN1_g3550.t1	796	918	1059	123
A0A9D5BRX8_Lathyrus	A0A9D5BRX8	3888	Pisum sativum (Garden pea) (Lathyrus oleraceus)	euk		KIW84_015860	881	1002	1221	122
A0A9P7AZG3_Hyphodiscus	A0A9P7AZG3	353542	Hyphodiscus hymeniophilus	euk		D0Z07_2621	1308	1428	1796	121
A0AA35S753_Geodia	A0AA35S753	519541	Geodia barretti (Barrett's horny sponge)	euk		GBAR_LOCUS13941	812	924	1003	113
A0AA89AFV0_Escallonia	A0AA89AFV0	1293975	Escallonia herrerae	euk		RJ639_021504	830	950	1142	121
A0AAD7SI54_Aldrovandia	A0AAD7SI54	143900	Aldrovandia affinis	euk		AAFF_G00374670	538	649	1083	112
A0AAV2QN01_Meganyctiphanes	A0AAV2QN01	48144	Meganyctiphanes norvegica (Northern krill) (Thysanopoda norvegica)	euk		MNOR_LOCUS15080	495	588	1067	94
A0AAW2DUI3_Lithocarpus	A0AAW2DUI3	425828	Lithocarpus litseifolius	euk		SO802_000267	871	991	1216	121
A0AAY5ESH4_Electrophorus	A0AAY5ESH4	8005	Electrophorus electricus (Electric eel) (Gymnotus electricus)	euk		wrn	787	897	1178	111
A0ABM1JR37_Gekko	A0ABM1JR37	146911	Gekko japonicus (Schlegel's Japanese gecko)	euk		WRN	894	1009	1459	116
A0ABM4DAV0_Hydra	A0ABM4DAV0	6087	Hydra vulgaris (Hydra) (Hydra attenuata)	euk		LOC100205617	1056	1188	1403	133
H0EDI4_Glarea	H0EDI4	1104152	Glarea lozoyensis (strain ATCC 74030 / MF5533)	euk		M7I_0633	482	602	855	121
J4I339_Fibroporia	J4I339	599839	Fibroporia radiculosa	euk		FIBRA_08641	794	915	1116	122
T1FQZ1_Helobdella	T1FQZ1	6412	Helobdella robusta (Californian leech)	euk		20211238	312	423	819	112
A0A2T9YMA4_Furculomyces	A0A2T9YMA4	61424	Furculomyces boomerangus	euk		BB559_003304	838	960	1076	123
A0A2K6EEU1_Propithecus	A0A2K6EEU1	379532	Propithecus coquereli (Coquerel's sifaka) (Propithecus verreauxi coquereli)	euk			1006	1133	1352	128
A0A670K7V6_Podarcis	A0A670K7V6	64176	Podarcis muralis (Wall lizard) (Lacerta muralis)	euk		WRN	829	935	1271	107
A0A8C8YZA1_Prolemur	A0A8C8YZA1	1328070	Prolemur simus (Greater bamboo lemur) (Hapalemur simus)	euk		WRN	948	1053	1429	106
G1T6H2_Oryctolagus	G1T6H2	9986	Oryctolagus cuniculus (Rabbit)	euk		BLM	1073	1200	1414	128
A0A1A0HF03_Metschnikowia	A0A1A0HF03	869754	Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993	euk		METBIDRAFT_27378	788	906	1033	119
A0A8X8WKU3_Salvia	A0A8X8WKU3	180675	Salvia splendens (Scarlet sage)	euk		SASPL_142528	901	1020	1463	120
A0A915MDK3_Meloidogyne	A0A915MDK3	6303	Meloidogyne javanica (Root-knot nematode worm)	euk			491	608	1938	118
A0A091R820_Merops	A0A091R820	57421	Merops nubicus (Northern carmine bee-eater)	euk		N331_01039	779	905	1122	127
A0A0D8Y462_Dictyocaulus	A0A0D8Y462	29172	Dictyocaulus viviparus (Bovine lungworm)	euk		DICVIV_02835	643	767	992	125
A0A176W8T9_Marchantia	A0A176W8T9	1480154	Marchantia polymorpha subsp. ruderalis	euk		AXG93_684s1030	382	499	906	118
A0A1M8A9H4_Malassezia	A0A1M8A9H4	1230383	Malassezia sympodialis (strain ATCC 42132) (Atopic eczema-associated yeast)	euk		MSYG_3451	736	861	921	126
A0A1R0H802_Smittium	A0A1R0H802	133383	Smittium mucronatum	euk		AYI68_g553	855	976	1088	122
A0A1Y1IA94_Klebsormidium	A0A1Y1IA94	105231	Klebsormidium nitens (Green alga) (Ulothrix nitens)	euk		KFL_003810040	425	537	1081	113
A0A1Y1W227_Linderina	A0A1Y1W227	61395	Linderina pennispora	euk		DL89DRAFT_269373	940	1061	1167	122
A0A1Y1ZP50_Clohesyomyces	A0A1Y1ZP50	1231657	Clohesyomyces aquaticus	euk		BCR34DRAFT_564343	1253	1370	1736	118
A0A267E418_Macrostomum	A0A267E418	282301	Macrostomum lignano	euk		BOX15_Mlig015724g1	944	1065	1275	122
A0A2R6RLK1_Hermanssonia	A0A2R6RLK1	98765	Hermanssonia centrifuga	euk		PHLCEN_2v2532	828	947	1212	120
A0A369JLT1_Hypsizygus	A0A369JLT1	39966	Hypsizygus marmoreus (White beech mushroom) (Agaricus marmoreus)	euk		rqh1_1	834	956	1187	123
A0A3P6H7J7_Mesocestoides	A0A3P6H7J7	53468	Mesocestoides corti (Flatworm)	euk		MCOS_LOCUS8547	809	934	1174	126
A0A443P3B5_Cinnamomum	A0A443P3B5	337451	Cinnamomum micranthum f. kanehirae	euk		CKAN_01415700	824	945	1169	122
A0A5B6UBR8_Gossypium	A0A5B6UBR8	47621	Gossypium australe	euk		EPI10_009960	925	1045	1274	121
A0A6A5ZQ49_Lophiotrema	A0A6A5ZQ49	690887	Lophiotrema nucula	euk		BDV96DRAFT_511238	1233	1350	1731	118
A0A6A6TGQ4_Lophiostoma	A0A6A6TGQ4	1314788	Lophiostoma macrostomum CBS 122681	euk		K491DRAFT_714090	1247	1363	1743	117
A0A6A6WSM6_Melanomma	A0A6A6WSM6	1314802	Melanomma pulvis-pyrius CBS 109.77	euk		K505DRAFT_379913	1242	1359	1748	118
A0A6P8CZS6_Punica	A0A6P8CZS6	22663	Punica granatum (Pomegranate)	euk		LOC116202265	867	988	1197	122
A0A7N8XRY0_Mastacembelus	A0A7N8XRY0	205130	Mastacembelus armatus (zig-zag eel)	euk			733	858	1035	126
A0A8T1QFC6_Carya	A0A8T1QFC6	32201	Carya illinoinensis (Pecan)	euk		CIPAW_05G049800	585	706	932	122
A0A915J7I5_Romanomermis	A0A915J7I5	13658	Romanomermis culicivorax (Nematode worm)	euk			885	1001	1038	117
A0A9D3PTE6_Megalops	A0A9D3PTE6	7932	Megalops atlanticus (Tarpon) (Clupea gigantea)	euk		MATL_G00140450	912	1036	1259	125
A0A9X6NCU9_Hypsibius	A0A9X6NCU9	2072580	Hypsibius exemplaris (Freshwater tardigrade)	euk		BV898_16070	795	924	1277	130
A0AA40BC58_Lasiosphaeris	A0AA40BC58	260670	Lasiosphaeris hirsuta	euk		B0H67DRAFT_477578	473	583	957	111
A0AAD5RUU5_Zalerion	A0AAD5RUU5	339359	Zalerion maritima	euk		MKZ38_008778	1268	1383	1794	116
A0AAD7R0B0_Lipomyces	A0AAD7R0B0	54092	Lipomyces tetrasporus	euk		POJ06DRAFT_264988	942	1061	1125	120
A0AAD7UUR0_Lichtheimia	A0AAD7UUR0	688661	Lichtheimia ornata	euk		O0I10_010831	820	943	1046	124
A0AAN7VG00_Pyrocoelia	A0AAN7VG00	417401	Pyrocoelia pectoralis	euk		RI129_006176	477	593	1139	117
A0AAN9BW79_Littorina	A0AAN9BW79	31220	Littorina saxatilis	euk		V1264_014618	647	762	1243	116
A0AAP0IAM5_Stephania	A0AAP0IAM5	152367	Stephania cephalantha	euk		Scep_019221	864	983	1209	120
A0AAQ4DYQ8_Amblyomma	A0AAQ4DYQ8	6943	Amblyomma americanum (Lone star tick)	euk		V5799_005621	919	1041	1280	123
A0AAV2C807_Linum	A0AAV2C807	586398	Linum trigynum	euk		LTRI10_LOCUS562	850	970	1223	121
A0AAV6UWY5_Oedothorax	A0AAV6UWY5	931172	Oedothorax gibbosus	euk		JTE90_005982	575	687	1034	113
A0ABM1T5A0_Limulus	A0ABM1T5A0	6850	Limulus polyphemus (Atlantic horseshoe crab)	euk		LOC106467214	1041	1165	1409	125
C1MJ02_Micromonas	C1MJ02	564608	Micromonas pusilla (strain CCMP1545) (Picoplanktonic green alga)	euk		MICPUCDRAFT_12297	489	579	581	91
E5A4D8_Plenodomus	E5A4D8	985895	Leptosphaeria maculans (strain JN3 / isolate v23.1.3 / race Av1-4-5-6-7-8) (Blackleg fungus) (Phoma lingam)	euk		LEMA_P098920.1	1242	1361	1753	120
F4R3Q5_Melampsora	F4R3Q5	747676	Melampsora larici-populina (strain 98AG31 / pathotype 3-4-7) (Poplar leaf rust fungus)	euk		MELLADRAFT_46354	422	476	498	55
J3NJA8_Gaeumannomyces	J3NJA8	644352	Gaeumannomyces tritici (strain R3-111a-1) (Wheat and barley take-all root rot fungus) (Gaeumannomyces graminis var. tritici)	euk		20341800	1250	1362	1754	113
V2YAR4_Moniliophthora	V2YAR4	1381753	Moniliophthora roreri (strain MCA 2997) (Cocoa frosty pod rot fungus) (Crinipellis roreri)	euk		Moror_17118	811	931	957	121
V3ZEN8_Lottia	V3ZEN8	225164	Lottia gigantea (Giant owl limpet)	euk		LOTGIDRAFT_71576	440	583	673	144
A0ACB9NZB5_Melastoma	A0ACB9NZB5	119954	Melastoma candidum	euk		MLD38_026661	849	970	1190	122
A0ACB9ZCH0_Hypoxylon	A0ACB9ZCH0	110542	Hypoxylon rubiginosum	euk		F4820DRAFT_45928	1338	1455	1799	118
A0ACC1CUN0_Dendrolimus	A0ACC1CUN0	765133	Dendrolimus kikuchii	euk		K1T71_009098	991	1111	1341	121
A0ACC1Y161_Melia	A0ACC1Y161	155640	Melia azedarach (Chinaberry tree)	euk		OWV82_012237	873	994	1219	122
A0A3P7DL67_Wuchereria	A0A3P7DL67	6293	Wuchereria bancrofti	euk		WBA_LOCUS772	697	821	2471	125
A0A8C6B5L5_Monodon	A0A8C6B5L5	40151	Monodon monoceros (Narwhal) (Ceratodon monodon)	euk		BLM	1090	1217	1436	128
A0A8C6FZX3_Moschus	A0A8C6FZX3	68415	Moschus moschiferus (Siberian musk deer) (Moschus sibiricus)	euk		BLM	1071	1198	1417	128
A0A8C7BG73_Neogale	A0A8C7BG73	452646	Neogale vison (American mink) (Mustela vison)	euk			1070	1197	1415	128
F7CIS0_Ornithorhynchus	F7CIS0	9258	Ornithorhynchus anatinus (Duckbill platypus)	euk		WRN	1031	1145	1555	115
O88700_Mus	O88700	10090	Mus musculus (Mouse)	euk		Blm	1079	1202	1416	124
A0A8S0VDD0_Olea	A0A8S0VDD0	158383	Olea europaea subsp. europaea	euk		OLEA9_A087262	418	525	1235	108
A0A9W7T8U4_Triplophysa	A0A9W7T8U4	992332	Triplophysa rosa (Cave loach)	euk		IRJ41_008316	488	600	1118	113
A0A078A6R7_Stylonychia	A0A078A6R7	5949	Stylonychia lemnae (Ciliate)	euk		Contig13617.g14524	635	731	1226	97
A0A084GA43_Scedosporium	A0A084GA43	563466	Pseudallescheria apiosperma (Scedosporium apiospermum)	euk		SAPIO_CDS3138	1066	1201	1570	136
A0A0B2UJH3_Ordospora	A0A0B2UJH3	1354746	Ordospora colligata OC4	euk		M896_081100	613	731	737	119
A0A0C2INU7_Thelohanellus	A0A0C2INU7	669202	Thelohanellus kitauei (Myxosporean)	euk		RF11_11198	708	840	1008	133
A0A0C3HMF0_Oidiodendron	A0A0C3HMF0	913774	Oidiodendron maius (strain Zn)	euk		OIDMADRAFT_194506	1251	1371	1703	121
A0A0C9MDY7_Mucor	A0A0C9MDY7	91626	Mucor ambiguus	euk		MAM1_0230c08415	845	964	1149	120
A0A197JT88_Linnemannia	A0A197JT88	1314771	Linnemannia elongata AG-77	euk		K457DRAFT_97104	896	1007	1219	112
A0A1E4U130_Pachysolen	A0A1E4U130	669874	Pachysolen tannophilus NRRL Y-2460	euk		PACTADRAFT_47570	1190	1309	1610	120
A0A1U8B1H9_Nelumbo	A0A1U8B1H9	4432	Nelumbo nucifera (Sacred lotus)	euk		LOC104606067	887	1008	1233	122
A0A1Y1WQ37_Anaeromyces	A0A1Y1WQ37	1754192	Anaeromyces robustus	euk		BCR32DRAFT_272028	404	501	1194	98
A0A1Y2B2Q1_Naematelia	A0A1Y2B2Q1	71784	Naematelia encephala	euk		BCR39DRAFT_533606	850	968	1221	119
A0A3N4KGA8_Morchella	A0A3N4KGA8	1392247	Morchella conica CCBAS932	euk		P167DRAFT_567965	1375	1494	1791	120
A0A4D9DGB0_Microchloropsis	A0A4D9DGB0	1027361	Nannochloropsis salina CCMP1776	euk		NSK_001156	811	924	1147	114
A0A5J5B1J0_Nyssa	A0A5J5B1J0	561372	Nyssa sinensis	euk		F0562_029037	878	999	1244	122
A0A6A1WM88_Morella	A0A6A1WM88	262757	Morella rubra (Chinese bayberry)	euk		CJ030_MR1G002314	442	546	957	105
A0A6A6R986_Lophium	A0A6A6R986	390894	Lophium mytilinum	euk		BU16DRAFT_478598	1267	1385	1749	119
A0A7K6VJN7_Notiomystis	A0A7K6VJN7	366454	Notiomystis cincta	euk		Blm	700	826	1050	127
A0A8B8R2D2_Rhodamnia	A0A8B8R2D2	178133	Rhodamnia argentea	euk		LOC115756919	866	987	1205	122
A0A8C4F7Z9_Dicentrarchus	A0A8C4F7Z9	13489	Dicentrarchus labrax (European seabass) (Morone labrax)	euk		blm	685	810	1030	126
A0A8C4R6G6_Eptatretus	A0A8C4R6G6	7764	Eptatretus burgeri (Inshore hagfish)	euk			407	485	698	79
A0A8C6L9U3_Nothobranchius	A0A8C6L9U3	105023	Nothobranchius furzeri (Turquoise killifish)	euk		ctsh	688	813	1020	126
A0A8C9TWQ0_Scleropages	A0A8C9TWQ0	113540	Scleropages formosus (Asian bonytongue) (Osteoglossum formosum)	euk		wrn	875	984	1240	110
A0A8H4L5F1_Fusarium	A0A8H4L5F1	1237068	Fusarium albosuccineum	euk		FALBO_9765	1034	1149	1275	116
A0A8H4PY53_Ophiocordyceps	A0A8H4PY53	72228	Ophiocordyceps sinensis	euk		G6O67_001663	425	543	882	119
A0A8R1YI53_Pristionchus	A0A8R1YI53	54126	Pristionchus pacificus (Parasitic nematode worm)	euk		WBGene00102747	612	727	1044	116
A0A8S1IRD0_Ostreobium	A0A8S1IRD0	121088	Ostreobium quekettii	euk		OSTQU699_LOCUS3140	791	905	1117	115
A0A8X6T185_Nephila	A0A8X6T185	299642	Nephila pilipes (Giant wood spider) (Nephila maculata)	euk		Blm	935	1059	1276	125
A0A9E7GAA4_Musa	A0A9E7GAA4	320322	Musa troglodytarum (fe'i banana)	euk		MUK42_24561	903	1024	1259	122
