Entry	Entry Name	Protein names	Gene Names	Organism	Organism (ID)	Length	Reviewed	Annotation	AlphaFoldDB	Taxonomic lineage	subphylum	class	order	family	genus
A0ABR8W3G3	A0ABR8W3G3_9MICO	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	H9633_02640	Microbacterium commune	2762219	700	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micrococcales (order), Microbacteriaceae (family), Microbacterium (genus)		Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium
A0ABR8WIP9	A0ABR8WIP9_9FLAO	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	H9628_00460	Kaistella pullorum	2763074	635	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Flavobacteriia (class), Flavobacteriales (order), Weeksellaceae (family), Chryseobacterium group (no rank), Kaistella (genus)		Flavobacteriia	Flavobacteriales	Weeksellaceae	Kaistella
A0ABR8WY66	A0ABR8WY66_9MICO	DNA 3'-5' helicase (EC 5.6.2.4)	H9622_00310	Microbacterium gallinarum	2762209	707	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micrococcales (order), Microbacteriaceae (family), Microbacterium (genus)		Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium
A0ABR8XLT8	A0ABR8XLT8_9BACL	RecQ family ATP-dependent DNA helicase (EC 3.6.4.12)	H9632_07515	Solibacillus merdavium	2762218	1085	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Caryophanaceae (family), Solibacillus (genus)		Bacilli	Bacillales	Caryophanaceae	Solibacillus
A0ABR8ZFC8	A0ABR8ZFC8_9FLAO	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	IC610_16455	Chryseobacterium caseinilyticum	2771428	633	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Flavobacteriia (class), Flavobacteriales (order), Weeksellaceae (family), Chryseobacterium group (no rank), Chryseobacterium (genus)		Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium
A0ABR9DRZ1	A0ABR9DRZ1_9MICO	DNA 3'-5' helicase (EC 5.6.2.4)	IGS67_09535	Flavimobilis rhizosphaerae	2775421	761	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micrococcales (order), Jonesiaceae (family), Flavimobilis (genus)		Actinomycetes	Micrococcales	Jonesiaceae	Flavimobilis
A0ABR9F001	A0ABR9F001_9GAMM	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	EI168_06665	Halomonas casei	2742613	677	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Oceanospirillales (order), Halomonadaceae (family), Halomonas (genus)		Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas
A0ABR9F9T4	A0ABR9F9T4_9GAMM	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	EI163_06630	Halomonas citrativorans	2742612	666	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Oceanospirillales (order), Halomonadaceae (family), Halomonas (genus)		Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas
A0ABR9J563	A0ABR9J563_9MICC	DNA 3'-5' helicase (EC 5.6.2.4)	H4W26_000883	Nesterenkonia halotolerans	225325	731	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micrococcales (order), Micrococcaceae (family), Nesterenkonia (genus)		Actinomycetes	Micrococcales	Micrococcaceae	Nesterenkonia
A0ABR9PR47	A0ABR9PR47_9BACT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	G4177_19660	Corallococcus soli	2710757	656	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Myxococcota (phylum), Myxococcia (class), Myxococcales (order), Cystobacterineae (suborder), Myxococcaceae (family), Corallococcus (genus)		Myxococcia	Myxococcales	Myxococcaceae	Corallococcus
A0ABR9WK49	A0ABR9WK49_9BACT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	IEE83_28735	Dyadobacter subterraneus	2773304	641	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Cytophagia (class), Cytophagales (order), Spirosomataceae (family), Dyadobacter (genus)		Cytophagia	Cytophagales	Spirosomataceae	Dyadobacter
A0ABR9XB42	A0ABR9XB42_9RHOB	RecQ family ATP-dependent DNA helicase (EC 3.6.4.12)	IQ782_27865	Salipiger mangrovisoli	2865933	1855	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Rhodobacterales (order), Roseobacteraceae (family), Salipiger (genus)		Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Salipiger
A0ABR9XE85	A0ABR9XE85_9SPHI	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	IRJ18_03270	Mucilaginibacter boryungensis	768480	630	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Sphingobacteriia (class), Sphingobacteriales (order), Sphingobacteriaceae (family), Mucilaginibacter (genus)		Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter
A0ABS0DER1	A0ABS0DER1_9NOCA	DNA 3'-5' helicase (EC 5.6.2.4)	IU449_20790	Nocardia higoensis	228599	710	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Mycobacteriales (order), Nocardiaceae (family), Nocardia (genus)		Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
A0ABS0IAR9	A0ABS0IAR9_9BACT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	I2H31_23385	Hymenobacter ruricola	2791023	640	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Cytophagia (class), Cytophagales (order), Hymenobacteraceae (family), Hymenobacter (genus)		Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter
A0ABS0K4W2	A0ABS0K4W2_9ACTN	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	IW249_004019	Micromonospora vinacea	709878	536	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micromonosporales (order), Micromonosporaceae (family), Micromonospora (genus)		Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora
A0ABS0VET2	A0ABS0VET2_PSEVE	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	YA0849_11510	Pseudomonas veronii	76761	645	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Pseudomonadales (order), Pseudomonadaceae (family), Pseudomonas (genus), Pseudomonas fluorescens group (no rank)		Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
A0ABS1HQQ8	A0ABS1HQQ8_9BACT	DNA 3'-5' helicase (EC 5.6.2.4)	JIV24_21315	Carboxylicivirga marina	2800988	1598	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Bacteroidia (class), Marinilabiliales (order), Marinilabiliaceae (family), Carboxylicivirga (genus)		Bacteroidia	Marinilabiliales	Marinilabiliaceae	Carboxylicivirga
A0ABS1J6Z6	A0ABS1J6Z6_9BACL	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	JJB07_04880	Tumebacillus amylolyticus	2801339	639	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Alicyclobacillaceae (family), Tumebacillus (genus)		Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus
A0ABS1K0W9	A0ABS1K0W9_9MICC	ATP-dependent DNA helicase RecQ (DNA 3'-5' helicase RecQ)	JJE72_07380	Sinomonas cellulolyticus	2801916	553	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micrococcales (order), Micrococcaceae (family), Sinomonas (genus)		Actinomycetes	Micrococcales	Micrococcaceae	Sinomonas
A0ABS1QLU3	A0ABS1QLU3_9GAMM	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	JKV55_00630	Zobellella iuensis	2803811	636	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Aeromonadales (order), Aeromonadaceae (family), Zobellella (genus)		Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Zobellella
A0ABS1SCZ0	A0ABS1SCZ0_9MICO	DNA 3'-5' helicase (EC 5.6.2.4)	D3230_01215	Leucobacter chromiireducens subsp. solipictus	398235	704	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micrococcales (order), Microbacteriaceae (family), Leucobacter (genus), Leucobacter chromiireducens (species)		Actinomycetes	Micrococcales	Microbacteriaceae	Leucobacter
A0ABS1XZN3	A0ABS1XZN3_9ACTN	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	JNW91_24600	Micromonospora parastrephiae	2806101	543	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micromonosporales (order), Micromonosporaceae (family), Micromonospora (genus)		Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora
A0ABS2CIT3	A0ABS2CIT3_9MICO	DNA 3'-5' helicase (EC 5.6.2.4)	JQN70_01645	Phycicoccus sonneratiae	2807628	712	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micrococcales (order), Intrasporangiaceae (family), Phycicoccus (genus)		Actinomycetes	Micrococcales	Intrasporangiaceae	Phycicoccus
A0ABS2KTY5	A0ABS2KTY5_9NOCA	DNA 3'-5' helicase (EC 5.6.2.4)	JOE42_002065	Rhodococcoides corynebacterioides	53972	695	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Mycobacteriales (order), Nocardiaceae (family), Rhodococcoides (genus)		Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcoides
A0ABS2STC5	A0ABS2STC5_9BACI	ATP-dependent DNA helicase RecQ (DNA 3'-5' helicase RecQ)	JOC54_001502	Shouchella xiaoxiensis	766895	498	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Shouchella (genus)		Bacilli	Bacillales	Bacillaceae	Shouchella
A0ABS2U675	A0ABS2U675_9LEPT	ATP-dependent DNA helicase RecQ (DNA 3'-5' helicase RecQ)	JWG45_01775	Leptospira ainlahdjerensis	2810033	479	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Spirochaetota (phylum), Spirochaetia (class), Leptospirales (order), Leptospiraceae (family), Leptospira (genus)		Spirochaetia	Leptospirales	Leptospiraceae	Leptospira
A0ABS2ZX35	A0ABS2ZX35_9VIBR	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	JYA62_01225	Vibrio neptunius	170651	643	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Vibrionales (order), Vibrionaceae (family), Vibrio (genus)		Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
A0ABS3C3N8	A0ABS3C3N8_9BACT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	J0A68_12120	Algoriphagus oliviformis	2811231	640	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Cytophagia (class), Cytophagales (order), Cyclobacteriaceae (family), Algoriphagus (genus)		Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus
A0ABS3DDF2	A0ABS3DDF2_9BACT	ATP-dependent DNA helicase RecQ (DNA 3'-5' helicase RecQ)	JYK02_19510	Corallococcus macrosporus	35	1632	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Myxococcota (phylum), Myxococcia (class), Myxococcales (order), Cystobacterineae (suborder), Myxococcaceae (family), Corallococcus (genus)		Myxococcia	Myxococcales	Myxococcaceae	Corallococcus
A0ABS3EV49	A0ABS3EV49_9FLAO	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	J0X13_06140	[Muricauda] lutisoli	2816035	630	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Flavobacteriia (class), Flavobacteriales (order), Flavobacteriaceae (family), Allomuricauda (genus)		Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Allomuricauda
A0ABS3FQZ4	A0ABS3FQZ4_9CYAN	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	J0895_09855	Phormidium pseudopriestleyi FRX01	1759528	490	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Cyanobacteriota/Melainabacteria group (clade), Cyanobacteriota (phylum), Cyanophyceae (class), Oscillatoriophycideae (subclass), Oscillatoriales (order), Oscillatoriaceae (family), Phormidium (genus), Phormidium pseudopriestleyi (species)		Cyanophyceae	Oscillatoriales	Oscillatoriaceae	Phormidium
A0ABS3GUY9	A0ABS3GUY9_9ENTE	ATP-dependent DNA helicase RecQ (DNA 3'-5' helicase RecQ)	JZO69_01615	Candidatus Enterococcus ikei	2815326	480	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Enterococcaceae (family), Enterococcus (genus)		Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
A0ABS3HST4	A0ABS3HST4_9ENTE	ATP-dependent DNA helicase RecQ	DOK76_07040	Candidatus Vagococcus giribetii	2230876	479	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Enterococcaceae (family), Vagococcus (genus)		Bacilli	Lactobacillales	Enterococcaceae	Vagococcus
A0ABS3I402	A0ABS3I402_9MICO	DNA 3'-5' helicase (EC 5.6.2.4)	J0911_01650	Myceligenerans salitolerans	1230528	751	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micrococcales (order), Promicromonosporaceae (family), Myceligenerans (genus)		Actinomycetes	Micrococcales	Promicromonosporaceae	Myceligenerans
A0ABS3RRA4	A0ABS3RRA4_9ACTN	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	J4709_16950	Actinomadura violacea	2819934	697	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Streptosporangiales (order), Thermomonosporaceae (family), Actinomadura (genus)		Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura
A0ABS3TDM3	A0ABS3TDM3_9BACT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	J4D97_13915	Hymenobacter defluvii	2054411	645	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Cytophagia (class), Cytophagales (order), Hymenobacteraceae (family), Hymenobacter (genus)		Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter
A0ABS3UV39	A0ABS3UV39_9ACTN	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	J5X75_33555	Actinoplanes flavus	2820290	545	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micromonosporales (order), Micromonosporaceae (family), Actinoplanes (genus)		Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes
A0ABS4B2E7	A0ABS4B2E7_9GAMM	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	J8I01_03910	Aeromonas sanarellii	633415	640	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Aeromonadales (order), Aeromonadaceae (family), Aeromonas (genus)		Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
A0ABS4HFN3	A0ABS4HFN3_9BACI	ATP-dependent DNA helicase RecQ (EC 3.6.4.12)	J2Z82_002473	Virgibacillus litoralis	578221	511	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Virgibacillus (genus)		Bacilli	Bacillales	Bacillaceae	Virgibacillus
A0ABS4Y9V3	A0ABS4Y9V3_9ACTN	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	JO379_005046	Streptomyces syringium	76729	721	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Kitasatosporales (order), Streptomycetaceae (family), Streptomyces (genus)		Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces
A0ABS5FQH6	A0ABS5FQH6_9BRAD	DNA 3'-5' helicase (EC 5.6.2.4)	JQ615_24740	Bradyrhizobium jicamae	280332	542	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Hyphomicrobiales (order), Nitrobacteraceae (family), Bradyrhizobium (genus)		Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium
A0ABS5HZH7	A0ABS5HZH7_9GAMM	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	G3R48_04200	Shewanella intestini	2017544	654	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Alteromonadales (order), Shewanellaceae (family), Shewanella (genus)		Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
A0ABS5JT21	A0ABS5JT21_9BACT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	KEM10_06990	Carboxylicivirga linearis	1628157	635	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Bacteroidia (class), Marinilabiliales (order), Marinilabiliaceae (family), Carboxylicivirga (genus)		Bacteroidia	Marinilabiliales	Marinilabiliaceae	Carboxylicivirga
A0ABS5K882	A0ABS5K882_9BACT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	KEM09_07245	Carboxylicivirga mesophila	1166478	636	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Bacteroidia (class), Marinilabiliales (order), Marinilabiliaceae (family), Carboxylicivirga (genus)		Bacteroidia	Marinilabiliales	Marinilabiliaceae	Carboxylicivirga
A0ABS5NTB0	A0ABS5NTB0_9BACI	ATP-dependent DNA helicase RecQ (DNA 3'-5' helicase RecQ)	KHA94_12855	Cytobacillus citreus	2833586	501	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Cytobacillus (genus)		Bacilli	Bacillales	Bacillaceae	Cytobacillus
A0ABS5TJ76	A0ABS5TJ76_9ACTN	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	KIH74_18255	Kineosporia corallincola	2835133	582	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Kineosporiales (order), Kineosporiaceae (family), Kineosporia (genus)		Actinomycetes	Kineosporiales	Kineosporiaceae	Kineosporia
A0ABS5YTF0	A0ABS5YTF0_9ACTN	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	KOI35_24315	Paractinoplanes bogorensis	1610840	545	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micromonosporales (order), Micromonosporaceae (family), Paractinoplanes (genus)		Actinomycetes	Micromonosporales	Micromonosporaceae	Paractinoplanes
A0ABS6GKK1	A0ABS6GKK1_9BACI	RecQ family ATP-dependent DNA helicase (EC 3.6.4.12)	KQ486_00750	Allobacillus halotolerans	570278	489	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Allobacillus (genus)		Bacilli	Bacillales	Bacillaceae	Allobacillus
A0ABS6IZJ8	A0ABS6IZJ8_9LACO	ATP-dependent DNA helicase RecQ (DNA 3'-5' helicase RecQ)	KSL82_09220	Limosilactobacillus portuensis	2742601	488	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Lactobacillaceae (family), Limosilactobacillus (genus)		Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
A0ABS6JPP1	A0ABS6JPP1_9BACI	ATP-dependent DNA helicase	KS419_21290	Evansella tamaricis	2069301	506	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Evansella (genus)		Bacilli	Bacillales	Bacillaceae	Evansella
A0ABS6XDT1	A0ABS6XDT1_9BACT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	KYK27_12280	Pontibacter populi	890055	635	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Cytophagia (class), Cytophagales (order), Hymenobacteraceae (family), Pontibacter (genus)		Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter
A0ABS6XXD1	A0ABS6XXD1_9FLAO	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	KZH69_12700	Flavobacterium taihuense	2857508	631	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Flavobacteriia (class), Flavobacteriales (order), Flavobacteriaceae (family), Flavobacterium (genus)		Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
A0ABS6YRZ7	A0ABS6YRZ7_9ACTN	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	GKQ77_19770	Streptomyces anatolicus	2675858	729	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Kitasatosporales (order), Streptomycetaceae (family), Streptomyces (genus)		Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces
A0ABS7ASF5	A0ABS7ASF5_9CLOT	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	KYD98_12990	Clostridium weizhouense	2859781	696	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Clostridia (class), Eubacteriales (order), Clostridiaceae (family), Clostridium (genus)		Clostridia	Eubacteriales	Clostridiaceae	Clostridium
A0ABS7ECZ8	A0ABS7ECZ8_9GAMM	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	K0504_03980	Neiella holothuriorum	2870530	665	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Alteromonadales (order), Echinimonadaceae (family), Neiella (genus)		Gammaproteobacteria	Alteromonadales	Echinimonadaceae	Neiella
A0ABS7ELT8	A0ABS7ELT8_9FLAO	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	K1F36_01840	Flagellimonas abyssi	2864871	631	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Flavobacteriia (class), Flavobacteriales (order), Flavobacteriaceae (family), Flagellimonas (genus)		Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flagellimonas
A0ABS7NZG7	A0ABS7NZG7_9NOCA	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	HQ603_02055	Rhodococcoides corynebacterioides	53972	556	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Mycobacteriales (order), Nocardiaceae (family), Rhodococcoides (genus)		Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcoides
A0ABS7UXM7	A0ABS7UXM7_9BACI	ATP-dependent DNA helicase RecQ (DNA 3'-5' helicase RecQ)	K9V48_21810	Metabacillus rhizolycopersici	2875709	499	unreviewed	2.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Metabacillus (genus)		Bacilli	Bacillales	Bacillaceae	Metabacillus
